Listing of POP Phase Cross-Section Data

File : C:\Users\liyitong\Documents\Zemax\Autosave\Recovered\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 4 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.19468E-01, Y = 1.19468E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -5.059956E-02	 -2.839668E+00
 -5.049956E-02	 -2.797740E+00
 -5.039956E-02	 -2.755893E+00
 -5.029957E-02	 -2.714127E+00
 -5.019957E-02	 -2.672443E+00
 -5.009957E-02	 -2.630840E+00
 -4.999957E-02	 -2.589319E+00
 -4.989957E-02	 -2.547878E+00
 -4.979957E-02	 -2.506520E+00
 -4.969957E-02	 -2.465242E+00
 -4.959957E-02	 -2.424046E+00
 -4.949957E-02	 -2.382931E+00
 -4.939957E-02	 -2.341898E+00
 -4.929957E-02	 -2.300946E+00
 -4.919957E-02	 -2.260075E+00
 -4.909958E-02	 -2.219286E+00
 -4.899958E-02	 -2.178579E+00
 -4.889958E-02	 -2.137952E+00
 -4.879958E-02	 -2.097408E+00
 -4.869958E-02	 -2.056944E+00
 -4.859958E-02	 -2.016562E+00
 -4.849958E-02	 -1.976262E+00
 -4.839958E-02	 -1.936043E+00
 -4.829958E-02	 -1.895906E+00
 -4.819958E-02	 -1.855850E+00
 -4.809958E-02	 -1.815876E+00
 -4.799959E-02	 -1.775983E+00
 -4.789959E-02	 -1.736171E+00
 -4.779959E-02	 -1.696442E+00
 -4.769959E-02	 -1.656794E+00
 -4.759959E-02	 -1.617227E+00
 -4.749959E-02	 -1.577742E+00
 -4.739959E-02	 -1.538338E+00
 -4.729959E-02	 -1.499016E+00
 -4.719959E-02	 -1.459776E+00
 -4.709959E-02	 -1.420617E+00
 -4.699959E-02	 -1.381540E+00
 -4.689959E-02	 -1.342545E+00
 -4.679960E-02	 -1.303631E+00
 -4.669960E-02	 -1.264799E+00
 -4.659960E-02	 -1.226049E+00
 -4.649960E-02	 -1.187380E+00
 -4.639960E-02	 -1.148793E+00
 -4.629960E-02	 -1.110287E+00
 -4.619960E-02	 -1.071863E+00
 -4.609960E-02	 -1.033521E+00
 -4.599960E-02	 -9.952609E-01
 -4.589960E-02	 -9.570823E-01
 -4.579960E-02	 -9.189854E-01
 -4.569961E-02	 -8.809702E-01
 -4.559961E-02	 -8.430368E-01
 -4.549961E-02	 -8.051851E-01
 -4.539961E-02	 -7.674152E-01
 -4.529961E-02	 -7.297271E-01
 -4.519961E-02	 -6.921207E-01
 -4.509961E-02	 -6.545962E-01
 -4.499961E-02	 -6.171534E-01
 -4.489961E-02	 -5.797925E-01
 -4.479961E-02	 -5.425134E-01
 -4.469961E-02	 -5.053160E-01
 -4.459961E-02	 -4.682006E-01
 -4.449962E-02	 -4.311670E-01
 -4.439962E-02	 -3.942152E-01
 -4.429962E-02	 -3.573453E-01
 -4.419962E-02	 -3.205572E-01
 -4.409962E-02	 -2.838511E-01
 -4.399962E-02	 -2.472268E-01
 -4.389962E-02	 -2.106844E-01
 -4.379962E-02	 -1.742239E-01
 -4.369962E-02	 -1.378454E-01
 -4.359962E-02	 -1.015487E-01
 -4.349962E-02	 -6.533403E-02
 -4.339963E-02	 -2.920126E-02
 -4.329963E-02	  6.849562E-03
 -4.319963E-02	  4.281843E-02
 -4.309963E-02	  7.870533E-02
 -4.299963E-02	  1.145103E-01
