Listing of POP Phase Cross-Section Data

File : C:\Users\liyitong\Documents\Zemax\Autosave\Recovered\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 3 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.17870E-01, Y = 1.17870E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -5.430000E-02	  1.570622E+00
 -5.420000E-02	  1.570621E+00
 -5.410000E-02	  1.570620E+00
 -5.400000E-02	  1.570620E+00
 -5.390000E-02	  1.570619E+00
 -5.380000E-02	  1.570619E+00
 -5.370000E-02	  1.570618E+00
 -5.360000E-02	  1.570618E+00
 -5.350000E-02	  1.570617E+00
 -5.340000E-02	  1.570616E+00
 -5.330000E-02	  1.570616E+00
 -5.320000E-02	  1.570615E+00
 -5.310000E-02	  1.570615E+00
 -5.300000E-02	  1.570614E+00
 -5.290000E-02	  1.570613E+00
 -5.280000E-02	  1.570613E+00
 -5.270000E-02	  1.570612E+00
 -5.260000E-02	  1.570612E+00
 -5.250000E-02	  1.570611E+00
 -5.240000E-02	  1.570610E+00
 -5.230000E-02	  1.570610E+00
 -5.220000E-02	  1.570609E+00
 -5.210000E-02	  1.570609E+00
 -5.200000E-02	  1.570608E+00
 -5.190000E-02	  1.570608E+00
 -5.180000E-02	  1.570607E+00
 -5.170000E-02	  1.570606E+00
 -5.160000E-02	  1.570606E+00
 -5.150000E-02	  1.570605E+00
 -5.140000E-02	  1.570605E+00
 -5.130000E-02	  1.570604E+00
 -5.120000E-02	  1.570603E+00
 -5.110000E-02	  1.570603E+00
 -5.100000E-02	  1.570602E+00
 -5.090000E-02	  1.570602E+00
 -5.080000E-02	  1.570601E+00
 -5.070000E-02	  1.570600E+00
 -5.060000E-02	  1.570600E+00
 -5.050000E-02	  1.570599E+00
 -5.040000E-02	  1.570599E+00
 -5.030000E-02	  1.570598E+00
 -5.020000E-02	  1.570597E+00
 -5.010000E-02	  1.570597E+00
 -5.000000E-02	  1.570596E+00
 -4.990000E-02	  1.570596E+00
 -4.980000E-02	  1.570595E+00
 -4.970000E-02	  1.570595E+00
 -4.960000E-02	  1.570594E+00
 -4.950000E-02	  1.570593E+00
 -4.940000E-02	  1.570593E+00
 -4.930000E-02	  1.570592E+00
 -4.920000E-02	  1.570592E+00
 -4.910000E-02	  1.570591E+00
 -4.900000E-02	  1.570590E+00
 -4.890000E-02	  1.570590E+00
 -4.880000E-02	  1.570589E+00
 -4.870000E-02	  1.570589E+00
 -4.860000E-02	  1.570588E+00
 -4.850000E-02	  1.570587E+00
 -4.840000E-02	  1.570587E+00
 -4.830000E-02	  1.570586E+00
 -4.820000E-02	  1.570586E+00
 -4.810000E-02	  1.570585E+00
 -4.800000E-02	  1.570585E+00
 -4.790000E-02	  1.570584E+00
 -4.780000E-02	  1.570583E+00
 -4.770000E-02	  1.570583E+00
 -4.760000E-02	  1.570582E+00
 -4.750000E-02	  1.570582E+00
 -4.740000E-02	  1.570581E+00
 -4.730000E-02	  1.570580E+00
 -4.720000E-02	  1.570580E+00
 -4.710000E-02	  1.570579E+00
 -4.700000E-02	  1.570579E+00
 -4.690000E-02	  1.570578E+00
 -4.680000E-02	  1.570578E+00
 -4.670000E-02	  1.570577E+00
 -4.660000E-02	  1.570576E+00
 -4.650000E-02	  1.570576E+00
 -4.640000E-02	  1.570575E+00
 -4.630000E-02	  1.570575E+00
 -4.620000E-02	  1.570574E+00
 -4.610000E-02	  1.570573E+00
 -4.600000E-02	  1.570573E+00
 -4.590000E-02	  1.570572E+00
 -4.580000E-02	  1.570572E+00
 -4.570000E-02	  1.570571E+00
 -4.560000E-02	  1.570571E+00
 -4.550000E-02	  1.570570E+00
 -4.540000E-02	  1.570569E+00
 -4.530000E-02	  1.570569E+00
 -4.520000E-02	  1.570568E+00
 -4.510000E-02	  1.570568E+00
 -4.500000E-02	  1.570567E+00
 -4.490000E-02	  1.570567E+00
 -4.480000E-02	  1.570566E+00
 -4.470000E-02	  1.570565E+00
 -4.460000E-02	  1.570565E+00
 -4.450000E-02	  1.570564E+00
 -4.440000E-02	  1.570564E+00
 -4.430000E-02	  1.570563E+00
 -4.420000E-02	  1.570562E+00
 -4.410000E-02	  1.570562E+00
 -4.400000E-02	  1.570561E+00
 -4.390000E-02	  1.570561E+00
 -4.380000E-02	  1.570560E+00
 -4.370000E-02	  1.570560E+00
 -4.360000E-02	  1.570559E+00
 -4.350000E-02	  1.570558E+00
 -4.340000E-02	  1.570558E+00
 -4.330000E-02	  1.570557E+00
 -4.320000E-02	  1.570557E+00
 -4.310000E-02	  1.570556E+00
 -4.300000E-02	  1.570556E+00
 -4.290000E-02	  1.570555E+00
 -4.280000E-02	  1.570554E+00
 -4.270000E-02	  1.570554E+00
 -4.260000E-02	  1.570553E+00
 -4.250000E-02	  1.570553E+00
 -4.240000E-02	  1.570552E+00
 -4.230000E-02	  1.570552E+00
 -4.220000E-02	  1.570551E+00
 -4.210000E-02	  1.570551E+00
 -4.200000E-02	  1.570550E+00
 -4.190000E-02	  1.570549E+00
 -4.180000E-02	  1.570549E+00
 -4.170000E-02	  1.570548E+00
 -4.160000E-02	  1.570548E+00
 -4.150000E-02	  1.570547E+00
 -4.140000E-02	  1.570547E+00
 -4.130000E-02	  1.570546E+00
 -4.120000E-02	  1.570545E+00
 -4.110000E-02	  1.570545E+00
 -4.100000E-02	  1.570544E+00
 -4.090000E-02	  1.570544E+00
 -4.080000E-02	  1.570543E+00
 -4.070000E-02	  1.570543E+00
 -4.060000E-02	  1.570542E+00
 -4.050000E-02	  1.570542E+00
 -4.040000E-02	  1.570541E+00
 -4.030000E-02	  1.570540E+00
 -4.020000E-02	  1.570540E+00
 -4.010000E-02	  1.570539E+00
 -4.000000E-02	  1.570539E+00
 -3.990000E-02	  1.570538E+00
 -3.980000E-02	  1.570538E+00
 -3.970000E-02	  1.570537E+00
 -3.960000E-02	  1.570537E+00
 -3.950000E-02	  1.570536E+00
 -3.940000E-02	  1.570535E+00
 -3.930000E-02	  1.570535E+00
 -3.920000E-02	  1.570534E+00
 -3.910000E-02	  1.570534E+00
 -3.900000E-02	  1.570533E+00
 -3.890000E-02	  1.570533E+00
 -3.880000E-02	  1.570532E+00
 -3.870000E-02	  1.570532E+00
 -3.860000E-02	  1.570531E+00
 -3.850000E-02	  1.570531E+00
 -3.840000E-02	  1.570530E+00
 -3.830000E-02	  1.570529E+00
 -3.820000E-02	  1.570529E+00
 -3.810000E-02	  1.570528E+00
 -3.800000E-02	  1.570528E+00
 -3.790000E-02	  1.570527E+00
 -3.780000E-02	  1.570527E+00
 -3.770000E-02	  1.570526E+00
 -3.760000E-02	  1.570526E+00
 -3.750000E-02	  1.570525E+00
 -3.740000E-02	  1.570525E+00
 -3.730000E-02	  1.570524E+00
 -3.720000E-02	  1.570524E+00
 -3.710000E-02	  1.570523E+00
 -3.700000E-02	  1.570522E+00
 -3.690000E-02	  1.570522E+00
 -3.680000E-02	  1.570521E+00
 -3.670000E-02	  1.570521E+00
 -3.660000E-02	  1.570520E+00
 -3.650000E-02	  1.570520E+00
 -3.640000E-02	  1.570519E+00
 -3.630000E-02	  1.570519E+00
 -3.620000E-02	  1.570518E+00
 -3.610000E-02	  1.570518E+00
 -3.600000E-02	  1.570517E+00
 -3.590000E-02	  1.570517E+00
 -3.580000E-02	  1.570516E+00
 -3.570000E-02	  1.570516E+00
 -3.560000E-02	  1.570515E+00
 -3.550000E-02	  1.570515E+00
 -3.540000E-02	  1.570514E+00
 -3.530000E-02	  1.570514E+00
 -3.520000E-02	  1.570513E+00
 -3.510000E-02	  1.570512E+00
 -3.500000E-02	  1.570512E+00
 -3.490000E-02	  1.570511E+00
 -3.480000E-02	  1.570511E+00
 -3.470000E-02	  1.570510E+00
 -3.460000E-02	  1.570510E+00
 -3.450000E-02	  1.570509E+00
 -3.440000E-02	  1.570509E+00
 -3.430000E-02	  1.570508E+00
 -3.420000E-02	  1.570508E+00
 -3.410000E-02	  1.570507E+00
 -3.400000E-02	  1.570507E+00
 -3.390000E-02	  1.570506E+00
 -3.380000E-02	  1.570506E+00
 -3.370000E-02	  1.570505E+00
 -3.360000E-02	  1.570505E+00
 -3.350000E-02	  1.570504E+00
 -3.340000E-02	  1.570504E+00
