Listing of POP Phase Cross-Section Data

File : D:\BTS\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 3 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.63395E-01, Y = 1.63395E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -1.615000E-01	  1.571494E+00
 -1.612500E-01	  1.571470E+00
 -1.610000E-01	  1.571447E+00
 -1.607500E-01	  1.571423E+00
 -1.605000E-01	  1.571400E+00
 -1.602500E-01	  1.571376E+00
 -1.600000E-01	  1.571353E+00
 -1.597500E-01	  1.571329E+00
 -1.595000E-01	  1.571306E+00
 -1.592500E-01	  1.571283E+00
 -1.590000E-01	  1.571259E+00
 -1.587500E-01	  1.571236E+00
 -1.585000E-01	  1.571213E+00
 -1.582500E-01	  1.571190E+00
 -1.580000E-01	  1.571167E+00
 -1.577500E-01	  1.571144E+00
 -1.575000E-01	  1.571121E+00
 -1.572500E-01	  1.571098E+00
 -1.570000E-01	  1.571075E+00
 -1.567500E-01	  1.571053E+00
 -1.565000E-01	  1.571030E+00
 -1.562500E-01	  1.571007E+00
 -1.560000E-01	  1.570985E+00
 -1.557500E-01	  1.570962E+00
 -1.555000E-01	  1.570940E+00
 -1.552500E-01	  1.570917E+00
 -1.550000E-01	  1.570895E+00
 -1.547500E-01	  1.570872E+00
 -1.545000E-01	  1.570850E+00
 -1.542500E-01	  1.570828E+00
 -1.540000E-01	  1.570806E+00
 -1.537500E-01	  1.570783E+00
 -1.535000E-01	  1.570761E+00
 -1.532500E-01	  1.570739E+00
 -1.530000E-01	  1.570717E+00
 -1.527500E-01	  1.570695E+00
 -1.525000E-01	  1.570674E+00
 -1.522500E-01	  1.570652E+00
 -1.520000E-01	  1.570630E+00
 -1.517500E-01	  1.570608E+00
 -1.515000E-01	  1.570586E+00
 -1.512500E-01	  1.570565E+00
 -1.510000E-01	  1.570543E+00
 -1.507500E-01	  1.570522E+00
 -1.505000E-01	  1.570500E+00
 -1.502500E-01	  1.570479E+00
 -1.500000E-01	  1.570457E+00
 -1.497500E-01	  1.570436E+00
 -1.495000E-01	  1.570415E+00
 -1.492500E-01	  1.570393E+00
 -1.490000E-01	  1.570372E+00
 -1.487500E-01	  1.570351E+00
 -1.485000E-01	  1.570330E+00
 -1.482500E-01	  1.570309E+00
 -1.480000E-01	  1.570288E+00
 -1.477500E-01	  1.570267E+00
 -1.475000E-01	  1.570246E+00
 -1.472500E-01	  1.570225E+00
 -1.470000E-01	  1.570205E+00
 -1.467500E-01	  1.570184E+00
 -1.465000E-01	  1.570163E+00
 -1.462500E-01	  1.570142E+00
 -1.460000E-01	  1.570122E+00
 -1.457500E-01	  1.570101E+00
 -1.455000E-01	  1.570081E+00
 -1.452500E-01	  1.570060E+00
 -1.450000E-01	  1.570040E+00
 -1.447500E-01	  1.570019E+00
 -1.445000E-01	  1.569999E+00
 -1.442500E-01	  1.569979E+00
 -1.440000E-01	  1.569959E+00
 -1.437500E-01	  1.569938E+00
 -1.435000E-01	  1.569918E+00
 -1.432500E-01	  1.569898E+00
 -1.430000E-01	  1.569878E+00
 -1.427500E-01	  1.569858E+00
 -1.425000E-01	  1.569838E+00
 -1.422500E-01	  1.569818E+00
 -1.420000E-01	  1.569799E+00
 -1.417500E-01	  1.569779E+00
 -1.415000E-01	  1.569759E+00
 -1.412500E-01	  1.569739E+00
 -1.410000E-01	  1.569720E+00
 -1.407500E-01	  1.569700E+00
 -1.405000E-01	  1.569680E+00
 -1.402500E-01	  1.569661E+00
 -1.400000E-01	  1.569641E+00
 -1.397500E-01	  1.569622E+00
 -1.395000E-01	  1.569603E+00
 -1.392500E-01	  1.569583E+00
 -1.390000E-01	  1.569564E+00
 -1.387500E-01	  1.569545E+00
 -1.385000E-01	  1.569526E+00
 -1.382500E-01	  1.569506E+00
 -1.380000E-01	  1.569487E+00
 -1.377500E-01	  1.569468E+00
 -1.375000E-01	  1.569449E+00
 -1.372500E-01	  1.569430E+00
 -1.370000E-01	  1.569411E+00
 -1.367500E-01	  1.569392E+00
 -1.365000E-01	  1.569374E+00
 -1.362500E-01	  1.569355E+00
 -1.360000E-01	  1.569336E+00
 -1.357500E-01	  1.569317E+00
 -1.355000E-01	  1.569299E+00
 -1.352500E-01	  1.569280E+00
 -1.350000E-01	  1.569262E+00
 -1.347500E-01	  1.569243E+00
 -1.345000E-01	  1.569225E+00
 -1.342500E-01	  1.569206E+00
 -1.340000E-01	  1.569188E+00
 -1.337500E-01	  1.569169E+00
 -1.335000E-01	  1.569151E+00
 -1.332500E-01	  1.569133E+00
 -1.330000E-01	  1.569115E+00
 -1.327500E-01	  1.569096E+00
 -1.325000E-01	  1.569078E+00
 -1.322500E-01	  1.569060E+00
 -1.320000E-01	  1.569042E+00
 -1.317500E-01	  1.569024E+00
 -1.315000E-01	  1.569006E+00
 -1.312500E-01	  1.568988E+00
 -1.310000E-01	  1.568970E+00
 -1.307500E-01	  1.568953E+00
 -1.305000E-01	  1.568935E+00
 -1.302500E-01	  1.568917E+00
 -1.300000E-01	  1.568899E+00
 -1.297500E-01	  1.568882E+00
 -1.295000E-01	  1.568864E+00
 -1.292500E-01	  1.568846E+00
 -1.290000E-01	  1.568829E+00
 -1.287500E-01	  1.568811E+00
 -1.285000E-01	  1.568794E+00
 -1.282500E-01	  1.568777E+00
 -1.280000E-01	  1.568759E+00
 -1.277500E-01	  1.568742E+00
