Listing of POP Phase Cross-Section Data

File : C:\Users\liyitong\Documents\Zemax\Autosave\Recovered\R_fu_05.zos
Title: 
Date : 2026/6/29


Phase X-Cross section surface 4 
Beam wavelength is 1.00000 µm in the media with index 1.00000 at 0.0000 (deg)
Center, Y = 0.0000E+00
Beam Width X = 1.17923E-01, Y = 1.17923E-01 Millimeters
Grid size (X by Y): 2048 by 2048


  X Coordinate	    Phase (rad)
 -4.999999E-02	  1.240865E+00
 -4.989999E-02	  1.242125E+00
 -4.979999E-02	  1.243383E+00
 -4.969999E-02	  1.244639E+00
 -4.959999E-02	  1.245891E+00
 -4.949999E-02	  1.247142E+00
 -4.939999E-02	  1.248390E+00
 -4.929999E-02	  1.249635E+00
 -4.919999E-02	  1.250878E+00
 -4.909999E-02	  1.252119E+00
 -4.899999E-02	  1.253357E+00
 -4.889999E-02	  1.254593E+00
 -4.879999E-02	  1.255826E+00
 -4.869999E-02	  1.257057E+00
 -4.859999E-02	  1.258285E+00
 -4.849999E-02	  1.259511E+00
 -4.839999E-02	  1.260735E+00
 -4.829999E-02	  1.261956E+00
 -4.819999E-02	  1.263174E+00
 -4.809999E-02	  1.264390E+00
 -4.799999E-02	  1.265604E+00
 -4.789999E-02	  1.266815E+00
 -4.779999E-02	  1.268024E+00
 -4.769999E-02	  1.269230E+00
 -4.759999E-02	  1.270434E+00
 -4.749999E-02	  1.271635E+00
 -4.739999E-02	  1.272834E+00
 -4.729999E-02	  1.274031E+00
 -4.719999E-02	  1.275225E+00
 -4.709999E-02	  1.276416E+00
 -4.699999E-02	  1.277605E+00
 -4.689999E-02	  1.278792E+00
 -4.679999E-02	  1.279976E+00
 -4.669999E-02	  1.281158E+00
 -4.659999E-02	  1.282337E+00
 -4.649999E-02	  1.283514E+00
 -4.639999E-02	  1.284688E+00
 -4.629999E-02	  1.285860E+00
 -4.619999E-02	  1.287029E+00
 -4.609999E-02	  1.288196E+00
 -4.599999E-02	  1.289360E+00
 -4.589999E-02	  1.290522E+00
 -4.579999E-02	  1.291682E+00
 -4.569999E-02	  1.292839E+00
 -4.559999E-02	  1.293994E+00
 -4.549999E-02	  1.295146E+00
 -4.539999E-02	  1.296295E+00
 -4.529999E-02	  1.297443E+00
 -4.519999E-02	  1.298587E+00
 -4.509999E-02	  1.299730E+00
 -4.499999E-02	  1.300869E+00
 -4.489999E-02	  1.302007E+00
 -4.479999E-02	  1.303141E+00
 -4.469999E-02	  1.304274E+00
 -4.459999E-02	  1.305404E+00
 -4.449999E-02	  1.306531E+00
 -4.439999E-02	  1.307656E+00
 -4.429999E-02	  1.308779E+00
 -4.419999E-02	  1.309899E+00
 -4.409999E-02	  1.311016E+00
 -4.399999E-02	  1.312131E+00
 -4.389999E-02	  1.313244E+00
 -4.379999E-02	  1.314354E+00
 -4.369999E-02	  1.315462E+00
 -4.359999E-02	  1.316567E+00
 -4.349999E-02	  1.317670E+00
 -4.339999E-02	  1.318770E+00
 -4.329999E-02	  1.319868E+00
 -4.319999E-02	  1.320963E+00
 -4.309999E-02	  1.322056E+00
 -4.299999E-02	  1.323146E+00
 -4.289999E-02	  1.324234E+00
 -4.279999E-02	  1.325319E+00
 -4.269999E-02	  1.326402E+00
 -4.259999E-02	  1.327483E+00
 -4.249999E-02	  1.328560E+00
 -4.239999E-02	  1.329636E+00
 -4.229999E-02	  1.330709E+00
 -4.219999E-02	  1.331779E+00
 -4.209999E-02	  1.332847E+00
 -4.199999E-02	  1.333913E+00
 -4.189999E-02	  1.334976E+00
 -4.179999E-02	  1.336037E+00
 -4.169999E-02	  1.337095E+00
 -4.159999E-02	  1.338150E+00
 -4.149999E-02	  1.339204E+00
 -4.139999E-02	  1.340254E+00
 -4.129999E-02	  1.341302E+00
 -4.119999E-02	  1.342348E+00
 -4.109999E-02	  1.343391E+00
 -4.099999E-02	  1.344432E+00
 -4.089999E-02	  1.345470E+00
 -4.079999E-02	  1.346506E+00
 -4.069999E-02	  1.347539E+00
 -4.059999E-02	  1.348570E+00
 -4.049999E-02	  1.349599E+00
 -4.039999E-02	  1.350624E+00
 -4.029999E-02	  1.351648E+00
 -4.019999E-02	  1.352669E+00
 -4.009999E-02	  1.353687E+00
 -3.999999E-02	  1.354703E+00
 -3.989999E-02	  1.355716E+00
 -3.979999E-02	  1.356727E+00
 -3.969999E-02	  1.357736E+00
 -3.959999E-02	  1.358741E+00
 -3.949999E-02	  1.359745E+00
 -3.939999E-02	  1.360746E+00
 -3.929999E-02	  1.361744E+00
 -3.919999E-02	  1.362740E+00
 -3.909999E-02	  1.363734E+00
 -3.899999E-02	  1.364725E+00
 -3.889999E-02	  1.365713E+00
 -3.879999E-02	  1.366699E+00
 -3.869999E-02	  1.367683E+00
 -3.859999E-02	  1.368664E+00
