x_mm,old_unwrapped_rad,new_unwrapped_rad,old_minus_new_rad,reference_candidate_rad,fitted_old_minus_new_rad,residual_rad
2.500000000000000139e-02,1.493129961435917252e+01,1.564678000000000013e+00,1.336662161435917184e+01,-3.924539510903020112e+00,1.568556816336494242e+00,9.990369918000396865e-07
2.504999999999999935e-02,1.491559561435917303e+01,1.564678599999999919e+00,1.335091701435917244e+01,-3.940243525119859314e+00,1.568573609876297903e+00,1.046421814976383757e-06
2.510000000000000078e-02,1.489985961435917261e+01,1.564679200000000048e+00,1.333518041435917212e+01,-3.955978837351463717e+00,1.568590443992284644e+00,3.930833099019537258e-07
2.514999999999999875e-02,1.488409361435917333e+01,1.564679799999999954e+00,1.331941381435917293e+01,-3.971745447128365747e+00,1.568607318768583614e+00,1.038551987520008879e-06
2.520000000000000018e-02,1.486829561435917313e+01,1.564680400000000082e+00,1.330361521435917282e+01,-3.987543353980401051e+00,1.568624234289937469e+00,9.823576707645997885e-07
2.525000000000000161e-02,1.485246661435917304e+01,1.564680999999999989e+00,1.328778561435917283e+01,-4.003372557435311840e+00,1.568641190641699712e+00,1.224028077118077817e-06
2.529999999999999957e-02,1.483660561435917202e+01,1.564681800000000012e+00,1.327192381435917135e+01,-4.019233057020841215e+00,1.568658187909832913e+00,5.630909321041599469e-07
2.535000000000000100e-02,1.482071361435917289e+01,1.564682600000000035e+00,1.325603101435917353e+01,-4.035124852264732276e+00,1.568675226180905824e+00,1.990739590951307036e-07
2.539999999999999897e-02,1.480479061435917210e+01,1.564683400000000058e+00,1.324010721435917226e+01,-4.051047942690540360e+00,1.568692305542090937e+00,1.315006965540987949e-07
2.545000000000000040e-02,1.478883661435917318e+01,1.564684200000000081e+00,1.322415241435917288e+01,-4.067002327824615016e+00,1.568709426081161595e+00,3.598974753771244650e-07
2.549999999999999836e-02,1.477285061435917157e+01,1.564685000000000104e+00,1.320816561435917080e+01,-4.082988007189814361e+00,1.568726587886489554e+00,-1.162128704379483679e-07
2.554999999999999979e-02,1.475683361435917185e+01,1.564685600000000010e+00,1.319214801435917117e+01,-4.099004980309695512e+00,1.568743791047041425e+00,-9.730679728647828597e-08
2.560000000000000123e-02,1.474078561435917223e+01,1.564686200000000138e+00,1.317609941435917165e+01,-4.115053246706422030e+00,1.568761035652375346e+00,2.161378329645913254e-07
2.564999999999999919e-02,1.472470561435917347e+01,1.564686800000000044e+00,1.316001881435917298e+01,-4.131132805900759486e+00,1.568778321792639652e+00,-1.763582240243977139e-07
2.570000000000000062e-02,1.470859561435917229e+01,1.564687400000000173e+00,1.314390821435917189e+01,-4.147243657412777118e+00,1.568795649558566430e+00,7.247250728426024580e-07
2.574999999999999858e-02,1.469245261435917271e+01,1.564688000000000079e+00,1.312776461435917241e+01,-4.163385800761149724e+00,1.568813019041469969e+00,-8.109361715469276533e-08
2.580000000000000002e-02,1.467627961435917250e+01,1.564688599999999985e+00,1.311159101435917229e+01,-4.179559235465249323e+00,1.568830430333242543e+00,4.057050535521966594e-07
2.585000000000000145e-02,1.466007461435917136e+01,1.564689200000000113e+00,1.309538541435917125e+01,-4.195763961041656387e+00,1.568847883526351072e+00,1.846376527225856989e-07
2.589999999999999941e-02,1.464383861435917211e+01,1.564689800000000020e+00,1.307914881435917209e+01,-4.211999977007649498e+00,1.568865378713832248e+00,2.552214386497553278e-07
2.595000000000000084e-02,1.462757161435917297e+01,1.564690400000000148e+00,1.306288121435917304e+01,-4.228267282877021138e+00,1.568882915989288529e+00,6.169701833869112306e-07
2.599999999999999881e-02,1.461127261435917291e+01,1.564691000000000054e+00,1.304658161435917307e+01,-4.244565878166352668e+00,1.568900495446884813e+00,2.694004432868268850e-07
2.605000000000000024e-02,1.459494261435917295e+01,1.564691599999999960e+00,1.303025101435917321e+01,-4.260895762388736685e+00,1.568918117181342886e+00,2.120252986514969962e-07
2.610000000000000167e-02,1.457858161435917310e+01,1.564692200000000089e+00,1.301388941435917346e+01,-4.277256935055872233e+00,1.568935781287937425e+00,4.443564272094135958e-07
2.614999999999999963e-02,1.456218961435917336e+01,1.564692799999999995e+00,1.299749681435917381e+01,-4.293649395680852798e+00,1.568953487862491336e+00,9.659069011291876450e-07
2.620000000000000107e-02,1.454576561435917270e+01,1.564693400000000123e+00,1.298107221435917324e+01,-4.310073143773981208e+00,1.568971237001370422e+00,7.761870008948790201e-07
2.624999999999999903e-02,1.452931061435917215e+01,1.564694000000000029e+00,1.296461661435917279e+01,-4.326528178845561179e+00,1.568989028801478502e+00,8.747070161518877285e-07
2.630000000000000046e-02,1.451282461435917170e+01,1.564694800000000052e+00,1.294812981435917187e+01,-4.343014500404501099e+00,1.569006863360252080e+00,1.060975833411248459e-06
2.634999999999999842e-02,1.449630661435917212e+01,1.564695600000000075e+00,1.293161101435917182e+01,-4.359532107958313141e+00,1.569024740775656346e+00,5.345009430612890355e-07
2.639999999999999986e-02,1.447975761435917263e+01,1.564696399999999876e+00,1.291506121435917365e+01,-4.376081001015207583e+00,1.569042661146177187e+00,2.947905368699821338e-07
2.645000000000000129e-02,1.446317761435917149e+01,1.564697199999999899e+00,1.289848041435917203e+01,-4.392661179080606715e+00,1.569060624570817408e+00,3.413500184734630238e-07
2.649999999999999925e-02,1.444656661435917222e+01,1.564697999999999922e+00,1.288186861435917230e+01,-4.409272641660626491e+00,1.569078631149090297e+00,6.736854842870343418e-07
2.655000000000000068e-02,1.442992361435917203e+01,1.564698599999999828e+00,1.286522501435917221e+01,-4.425915388259292094e+00,1.569096680981013181e+00,4.913009359341913296e-07
2.659999999999999865e-02,1.441324961435917196e+01,1.564699199999999957e+00,1.284855041435917222e+01,-4.442589418380629596e+00,1.569114774167102544e+00,5.937003830780440694e-07
2.665000000000000008e-02,1.439654361435917274e+01,1.564699799999999863e+00,1.283184381435917309e+01,-4.459294731526569855e+00,1.569132910808366033e+00,-1.961426754348849499e-08
2.670000000000000151e-02,1.437980761435917287e+01,1.564700399999999991e+00,1.281510721435917333e+01,-4.476031327198350063e+00,1.569151091006297571e+00,6.508582064412848922e-07
2.674999999999999947e-02,1.436303961435917209e+01,1.564700999999999897e+00,1.279833861435917264e+01,-4.492799204897900189e+00,1.569169314862869147e+00,6.046197107423267880e-07
2.680000000000000090e-02,1.434624061435917319e+01,1.564701600000000026e+00,1.278153901435917383e+01,-4.509598364124363101e+00,1.569187582480525034e+00,8.411693723786584087e-07
2.684999999999999887e-02,1.432940961435917160e+01,1.564702199999999932e+00,1.276470741435917233e+01,-4.526428804376881665e+00,1.569205893962174247e+00,3.600063038788903214e-07
2.690000000000000030e-02,1.431254861435917292e+01,1.564702800000000060e+00,1.274784581435917374e+01,-4.543290525153202530e+00,1.569224249411184546e+00,1.160628244178951718e-06
2.695000000000000173e-02,1.429565561435917331e+01,1.564703399999999966e+00,1.273095221435917423e+01,-4.560183525951071459e+00,1.569242648931372219e+00,1.242532913892091528e-06
2.699999999999999969e-02,1.427873061435917279e+01,1.564704000000000095e+00,1.271402661435917203e+01,-4.577107806265446222e+00,1.569261092626997867e+00,6.052152485835904372e-07
2.705000000000000113e-02,1.426177561435917340e+01,1.564704800000000118e+00,1.269707081435917395e+01,-4.594063365592679027e+00,1.569279580602757296e+00,1.048171579753898186e-06
2.709999999999999909e-02,1.424478861435917310e+01,1.564705600000000141e+00,1.268008301435917318e+01,-4.611050203427027760e+00,1.569298112963772418e+00,7.708961486940779650e-07
2.715000000000000052e-02,1.422777061435917290e+01,1.564706399999999942e+00,1.266306421435917251e+01,-4.628068319260659536e+00,1.569316689815585253e+00,7.728811013407721475e-07
2.719999999999999848e-02,1.421072061435917178e+01,1.564707199999999965e+00,1.264601341435917092e+01,-4.645117712586437797e+00,1.569335311264148602e+00,5.361927613023453887e-08
2.724999999999999992e-02,1.419364061435917179e+01,1.564707999999999988e+00,1.262893261435917225e+01,-4.662198382896528770e+00,1.569353977415816948e+00,6.126028235797775778e-07
2.730000000000000135e-02,1.417652861435917266e+01,1.564708599999999894e+00,1.261182001435917321e+01,-4.679310329681704239e+00,1.569372688377340008e+00,6.493224944392750331e-07
2.734999999999999931e-02,1.415938561435917187e+01,1.564709200000000022e+00,1.259467641435917251e+01,-4.696453552430642553e+00,1.569391444255850976e+00,9.632669453196740506e-07
2.740000000000000074e-02,1.414221061435917193e+01,1.564709799999999928e+00,1.257750081435917267e+01,-4.713628050633417388e+00,1.569410245158859851e+00,5.539262311060610955e-07
2.744999999999999871e-02,1.412500461435917209e+01,1.564710400000000057e+00,1.256029421435917115e+01,-4.730833823776614544e+00,1.569429091194244119e+00,4.207869075401049486e-07
2.750000000000000014e-02,1.410776761435917237e+01,1.564710999999999963e+00,1.254305661435917330e+01,-4.748070871347516153e+00,1.569447982470237202e+00,5.633362523127516397e-07
2.755000000000000157e-02,1.409049961435917275e+01,1.564711799999999986e+00,1.252578781435917321e+01,-4.765339192832012571e+00,1.569466919095421353e+00,7.810601250213267122e-07
2.759999999999999953e-02,1.407319961435917222e+01,1.564712600000000009e+00,1.250848701435917221e+01,-4.782638787715292494e+00,1.569485901178717002e+00,2.734436943541140863e-07
2.765000000000000097e-02,1.405586961435917281e+01,1.564713400000000032e+00,1.249115621435917234e+01,-4.799969655481850062e+00,1.569504928829371870e+00,1.039971433414166313e-06
2.769999999999999893e-02,1.403850661435917146e+01,1.564714200000000055e+00,1.247379241435917052e+01,-4.817331795614782308e+00,1.569524002156953202e+00,8.012641572463508055e-08
2.775000000000000036e-02,1.402111361435917303e+01,1.564715000000000078e+00,1.245639861435917339e+01,-4.834725207596490826e+00,1.569543121271333996e+00,3.933910335263135494e-07
2.779999999999999832e-02,1.400368861435917189e+01,1.564715599999999984e+00,1.243897301435917235e+01,-4.852149890907979213e+00,1.569562286282685903e+00,1.792462587246745898e-07
2.784999999999999976e-02,1.398623261435917264e+01,1.564716200000000113e+00,1.242151641435917320e+01,-4.869605845030253732e+00,1.569581497301466122e+00,2.371730793981896568e-07
2.790000000000000119e-02,1.396874561435917173e+01,1.564716800000000019e+00,1.240402881435917237e+01,-4.887093069442226323e+00,1.569600754438407186e+00,5.666503835044522930e-07
2.794999999999999915e-02,1.395122761435917269e+01,1.564717400000000147e+00,1.238651021435917343e+01,-4.904611563622809811e+00,1.569620057804506530e+00,1.167157071435553917e-06
2.800000000000000058e-02,1.393367761435917274e+01,1.564718000000000053e+00,1.236895961435917357e+01,-4.922161327049521695e+00,1.569639407511013829e+00,1.038170632128299076e-06
2.804999999999999855e-02,1.391609661435917289e+01,1.564718800000000076e+00,1.235137781435917326e+01,-4.939742359199878585e+00,1.569658803669420344e+00,9.791685631199698037e-07
2.809999999999999998e-02,1.389848361435917212e+01,1.564719600000000099e+00,1.233376401435917202e+01,-4.957354659548607323e+00,1.569678246391447152e+00,1.896255650279954352e-07
2.815000000000000141e-02,1.388084061435917249e+01,1.564720399999999900e+00,1.231612021435917192e+01,-4.974998227571830967e+00,1.569697735789031823e+00,6.690177514201423037e-07
2.819999999999999937e-02,1.386316561435917194e+01,1.564721199999999923e+00,1.229844441435917268e+01,-4.992673062742881029e+00,1.569717271974318873e+00,4.168184251085449432e-07
2.825000000000000080e-02,1.384545961435917150e+01,1.564721999999999946e+00,1.228073761435917177e+01,-5.010379164535089025e+00,1.569736855059644665e+00,4.325008955419207268e-07
2.829999999999999877e-02,1.382772261435917294e+01,1.564722599999999852e+00,1.226300001435917331e+01,-5.028116532420392026e+00,1.569756485157526305e+00,9.155370808144880357e-07
2.835000000000000020e-02,1.380995361435917346e+01,1.564723199999999981e+00,1.224523041435917392e+01,-5.045885165870028999e+00,1.569776162380648543e+00,6.653982005389025289e-07
2.840000000000000163e-02,1.379215361435917231e+01,1.564723799999999887e+00,1.222742981435917287e+01,-5.063685064355238907e+00,1.569795886841851118e+00,6.815554680628110873e-07
2.844999999999999959e-02,1.377432261435917304e+01,1.564724400000000015e+00,1.220959821435917370e+01,-5.081516227343772840e+00,1.569815658654113433e+00,9.634766158228558197e-07
2.850000000000000103e-02,1.375645961435917286e+01,1.564724999999999921e+00,1.219173461435917361e+01,-5.099378654306173431e+00,1.569835477930545231e+00,5.106321605552466281e-07
2.854999999999999899e-02,1.373856661435917204e+01,1.564725799999999944e+00,1.217384081435917231e+01,-5.117272344708098331e+00,1.569855344784367945e+00,1.122487743643318936e-06
2.860000000000000042e-02,1.372064161435917207e+01,1.564726599999999967e+00,1.215591501435917188e+01,-5.135197298017299516e+00,1.569875259328904926e+00,9.985110942523078847e-07
2.864999999999999838e-02,1.370268561435917221e+01,1.564727399999999990e+00,1.213795821435917155e+01,-5.153153513699434640e+00,1.569895221677564789e+00,1.138167849745741478e-06
2.869999999999999982e-02,1.368469761435917320e+01,1.564728200000000014e+00,1.211996941435917385e+01,-5.171140991218767802e+00,1.569915231943828093e+00,5.409222527674728553e-07
2.875000000000000125e-02,1.366667861435917253e+01,1.564729000000000037e+00,1.210194961435917271e+01,-5.189159730040259433e+00,1.569935290241232684e+00,2.062392336910079393e-07
2.879999999999999921e-02,1.364862861435917196e+01,1.564729599999999943e+00,1.208389901435917224e+01,-5.207209729626080197e+00,1.569955396683359261e+00,3.335809530824462854e-07
2.885000000000000064e-02,1.363054761435917328e+01,1.564730200000000071e+00,1.206581741435917365e+01,-5.225290989438401645e+00,1.569975551383814949e+00,7.224095561753074435e-07
2.889999999999999861e-02,1.361243561435917293e+01,1.564730799999999977e+00,1.204770481435917340e+01,-5.243403508938695445e+00,1.569995754456219750e+00,1.372186492432092564e-06
2.895000000000000004e-02,1.359429161435917166e+01,1.564731400000000106e+00,1.202956021435917222e+01,-5.261547287587041488e+00,1.570016006014189891e+00,1.282371815847227481e-06
2.900000000000000147e-02,1.357611661435917227e+01,1.564732000000000012e+00,1.201138461435917293e+01,-5.279722324842120784e+00,1.570036306171322948e+00,1.452424195136359231e-06
2.904999999999999943e-02,1.355791001435917309e+01,1.564732800000000035e+00,1.199317721435917328e+01,-5.297928620163314228e+00,1.570056655041181415e+00,1.081802983193824730e-06
2.910000000000000087e-02,1.353967251435917163e+01,1.564733600000000058e+00,1.197493891435917135e+01,-5.316166173007212059e+00,1.570077052737276935e+00,1.069964747912877101e-06
2.914999999999999883e-02,1.352140371435917210e+01,1.564734399999999859e+00,1.195666931435917135e+01,-5.334434982831799843e+00,1.570097499373052763e+00,1.016367452422173301e-06
2.920000000000000026e-02,1.350310361435917272e+01,1.564735199999999882e+00,1.193836841435917329e+01,-5.352735049090877162e+00,1.570117995061868887e+00,9.204648829808093069e-07
2.925000000000000169e-02,1.348477231435917290e+01,1.564735999999999905e+00,1.192003631435917299e+01,-5.371066371240336146e+00,1.570138539916984044e+00,8.817129000249224191e-07
2.929999999999999966e-02,1.346640971435917322e+01,1.564736799999999928e+00,1.190167291435917285e+01,-5.389428948733279157e+00,1.570159134051538841e+00,7.995645869840473097e-07
2.935000000000000109e-02,1.344801591435917310e+01,1.564737599999999951e+00,1.188327831435917403e+01,-5.407822781023506664e+00,1.570179777578538438e+00,7.734737206277486621e-07
2.939999999999999905e-02,1.342959081435917312e+01,1.564738399999999974e+00,1.186485241435917359e+01,-5.426247867562724814e+00,1.570200470610834786e+00,7.028919881690853799e-07
2.945000000000000048e-02,1.341113441435917153e+01,1.564739199999999997e+00,1.184639521435917153e+01,-5.444704207800548978e+00,1.570221213261109083e+00,5.872689801122987774e-07
2.949999999999999845e-02,1.339264681435917304e+01,1.564740000000000020e+00,1.182790681435917257e+01,-5.463191801189382524e+00,1.570242005641853789e+00,5.260570805631914482e-07
2.954999999999999988e-02,1.337412801435917231e+01,1.564740599999999926e+00,1.180938741435917194e+01,-5.481710647176747386e+00,1.570262847865354194e+00,7.187037844857968594e-07
2.960000000000000131e-02,1.335557791435917174e+01,1.564741200000000054e+00,1.179083671435917147e+01,-5.500260745211561719e+00,1.570283740043669773e+00,8.646579932047870898e-07
2.964999999999999927e-02,1.333699651435917310e+01,1.564741799999999960e+00,1.177225471435917292e+01,-5.518842094740647575e+00,1.570304682288615306e+00,9.633665065678087558e-07
2.970000000000000070e-02,1.331838391435917224e+01,1.564742400000000089e+00,1.175364151435917215e+01,-5.537454695211528666e+00,1.570325674711742447e+00,1.114276821922999261e-06
2.974999999999999867e-02,1.329974011435917269e+01,1.564742999999999995e+00,1.173499711435917270e+01,-5.556098546068934496e+00,1.570346717424319305e+00,1.316833650122362087e-06
2.980000000000000010e-02,1.328106501435917153e+01,1.564743800000000018e+00,1.171632121435917107e+01,-5.574773646757597234e+00,1.570367810537312447e+00,1.270481691406644131e-06
2.985000000000000153e-02,1.326235861435917229e+01,1.564744600000000041e+00,1.169761401435917136e+01,-5.593479996721550052e+00,1.570388954161366257e+00,1.174664969738614673e-06
2.989999999999999949e-02,1.324362101435917261e+01,1.564745400000000064e+00,1.167887561435917299e+01,-5.612217595403432568e+00,1.570410148406782280e+00,1.128826099261459603e-06
2.995000000000000093e-02,1.322485221435917246e+01,1.564746200000000087e+00,1.166010601435917238e+01,-5.630986442245185408e+00,1.570431393383500351e+00,1.132406991288803511e-06
2.999999999999999889e-02,1.320605211435917248e+01,1.564747000000000110e+00,1.164130511435917192e+01,-5.649786536686656646e+00,1.570452689201077057e+00,1.084847474075445461e-06
3.005000000000000032e-02,1.318722071435917265e+01,1.564747800000000133e+00,1.162247291435917163e+01,-5.668617878169786906e+00,1.570474035968665749e+00,9.855894695931510796e-07
3.009999999999999828e-02,1.316835811435917236e+01,1.564748600000000156e+00,1.160360951435917265e+01,-5.687480466132333490e+00,1.570495433794994122e+00,9.340707105565115853e-07
3.014999999999999972e-02,1.314946431435917162e+01,1.564749399999999957e+00,1.158471491435917144e+01,-5.706374300012747369e+00,1.570516882788345114e+00,9.297296230670326622e-07
3.020000000000000115e-02,1.313053921435917282e+01,1.564750199999999980e+00,1.156578901435917217e+01,-5.725299379248087739e+00,1.570538383056533593e+00,8.720032447229186801e-07
3.024999999999999911e-02,1.311158291435917178e+01,1.564751000000000003e+00,1.154683191435917244e+01,-5.744255703275412905e+00,1.570559934706884597e+00,8.603286136832366537e-07
3.030000000000000054e-02,1.309259531435917268e+01,1.564751800000000026e+00,1.152784351435917287e+01,-5.763243271529687739e+00,1.570581537846212461e+00,7.941406696687636213e-07
3.034999999999999851e-02,1.307357651435917312e+01,1.564752600000000049e+00,1.150882391435917285e+01,-5.782262083445877110e+00,1.570603192580797947e+00,7.728743565138529448e-07
3.039999999999999994e-02,1.305452641435917194e+01,1.564753399999999850e+00,1.148977301435917298e+01,-5.801312138456855116e+00,1.570624899016365372e+00,6.959625196145680093e-07
3.045000000000000137e-02,1.303544511435917208e+01,1.564754199999999873e+00,1.147069091435917265e+01,-5.820393435996189524e+00,1.570646657258059964e+00,6.628387101415000870e-07
3.049999999999999933e-02,1.301633261435917177e+01,1.564754999999999896e+00,1.145157761435917187e+01,-5.839505975494662771e+00,1.570668467410424540e+00,6.729336874400360102e-07
3.055000000000000077e-02,1.299718881435917162e+01,1.564755799999999919e+00,1.143243301435917125e+01,-5.858649756383750073e+00,1.570690329577377975e+00,6.256789006897633953e-07
3.059999999999999873e-02,1.297801381435917278e+01,1.564756599999999942e+00,1.141325721435917373e+01,-5.877824778093534874e+00,1.570712243862187885e+00,6.205044122964409326e-07
3.065000000000000016e-02,1.295880751435917233e+01,1.564757399999999965e+00,1.139405011435917281e+01,-5.897031040052704398e+00,1.570734210367450423e+00,5.568388861121320588e-07
3.070000000000000159e-02,1.293957001435917320e+01,1.564758199999999988e+00,1.137481181435917321e+01,-5.916268541689945870e+00,1.570756229195064524e+00,5.341109883261196956e-07
3.074999999999999956e-02,1.292030121435917245e+01,1.564759000000000011e+00,1.135554221435917199e+01,-5.935537282431154971e+00,1.570778300446207698e+00,4.517465868048020639e-07
3.080000000000000099e-02,1.290100131435917241e+01,1.564759800000000034e+00,1.133624151435917327e+01,-5.954837261704322593e+00,1.570800424221311165e+00,5.091736543505476220e-07
3.084999999999999895e-02,1.288167001435917314e+01,1.564760600000000057e+00,1.131690941435917352e+01,-5.974168478933252757e+00,1.570822600620035203e+00,4.058159639441782929e-07
3.090000000000000038e-02,1.286230761435917280e+01,1.564761399999999858e+00,1.129754621435917272e+01,-5.993530933543143924e+00,1.570844829741244286e+00,4.410986989000775793e-07
3.094999999999999835e-02,1.284291391435917262e+01,1.564762199999999881e+00,1.127815171435917208e+01,-6.012924624957800113e+00,1.570867111682980655e+00,4.144456386967476647e-07
3.099999999999999978e-02,1.282348901435917199e+01,1.564762999999999904e+00,1.125872601435917275e+01,-6.032349552598933684e+00,1.570889446542439227e+00,4.252784719938063063e-07
3.105000000000000121e-02,1.280403281435917329e+01,1.564763600000000032e+00,1.123926921435917237e+01,-6.051805715889650550e+00,1.570911834415942954e+00,5.730202747855628331e-07
3.109999999999999917e-02,1.278454541435917236e+01,1.564764199999999938e+00,1.121978121435917330e+01,-6.071293114248872413e+00,1.570934275398913060e+00,7.570899569486755354e-07
3.115000000000000061e-02,1.276502671435917335e+01,1.564764800000000067e+00,1.120026191435917262e+01,-6.090811747098309858e+00,1.570956769585845958e+00,8.769091977001153282e-07
3.119999999999999857e-02,1.274547691435917329e+01,1.564765399999999973e+00,1.118071151435917265e+01,-6.110361613856187368e+00,1.570979317070285486e+00,1.131896201655990808e-06
3.125000000000000000e-02,1.272589581435917161e+01,1.564766000000000101e+00,1.116112981435917106e+01,-6.129942713940029542e+00,1.571001917944794712e+00,1.321468463544306360e-06
3.130000000000000143e-02,1.270628341435917186e+01,1.564766800000000124e+00,1.114151661435917262e+01,-6.149555046767363642e+00,1.571024572300929067e+00,1.245043497632991603e-06
3.135000000000000286e-02,1.268663991435917282e+01,1.564767600000000147e+00,1.112187231435917312e+01,-6.169198611754319828e+00,1.571047280229210363e+00,1.302037404116163088e-06
3.139999999999999736e-02,1.266696511435917216e+01,1.564768399999999948e+00,1.110219671435917199e+01,-6.188873408316331926e+00,1.571070041819096819e+00,1.291865592278895747e-06
3.144999999999999879e-02,1.264725904435917236e+01,1.564769199999999971e+00,1.108248984435917173e+01,-6.208579435868134766e+00,1.571092857158955747e+00,1.243942772788386719e-06
3.150000000000000022e-02,1.262752178435917294e+01,1.564769999999999994e+00,1.106275178435917361e+01,-6.228316693822372407e+00,1.571115726336035134e+00,1.237681575005922241e-06
3.155000000000000165e-02,1.260775328435917331e+01,1.564770800000000017e+00,1.104298248435917351e+01,-6.248085181592384352e+00,1.571138649436434997e+00,1.222495304986637166e-06
3.160000000000000309e-02,1.258795356435917334e+01,1.564771600000000040e+00,1.102318196435917308e+01,-6.267884898588720333e+00,1.571161626545078072e+00,1.217794492802681816e-06
3.164999999999999758e-02,1.256812261735917247e+01,1.564772400000000063e+00,1.100335021735917174e+01,-6.287715844223327188e+00,1.571184657745681390e+00,1.215991058955978588e-06
3.169999999999999901e-02,1.254826043435917171e+01,1.564773200000000086e+00,1.098348723435917229e+01,-6.307578017905359324e+00,1.571207743120725864e+00,1.207494134902731275e-06
3.175000000000000044e-02,1.252836703435917265e+01,1.564774000000000109e+00,1.096359303435917276e+01,-6.327471419043972034e+00,1.571230882751425861e+00,1.210712854415874062e-06
3.180000000000000188e-02,1.250844240435917243e+01,1.564774800000000132e+00,1.094366760435917207e+01,-6.347396047046925283e+00,1.571254076717702119e+00,1.212054952404173491e-06
3.185000000000000331e-02,1.248848654435917283e+01,1.564775600000000155e+00,1.092371094435917200e+01,-6.367351901320582819e+00,1.571277325098147548e+00,1.210926770411901998e-06
3.189999999999999780e-02,1.246849945435917206e+01,1.564776399999999956e+00,1.090372305435917255e+01,-6.387338981272706384e+00,1.571300627969999475e+00,1.206736039094380430e-06
3.194999999999999923e-02,1.244848111435917204e+01,1.564777199999999979e+00,1.088370391435917206e+01,-6.407357286307566291e+00,1.571323985409107005e+00,1.178887012898144349e-06
3.200000000000000067e-02,1.242843161435917310e+01,1.564778000000000002e+00,1.086365361435917265e+01,-6.427406815829435516e+00,1.571347397489901265e+00,1.216783939383958568e-06
3.205000000000000210e-02,1.240835081435917253e+01,1.564778800000000025e+00,1.084357201435917162e+01,-6.447487569241888039e+00,1.571370864285362545e+00,1.179830364961276246e-06
3.209999999999999659e-02,1.238823891435917268e+01,1.564779600000000048e+00,1.082345931435917308e+01,-6.467599545947801509e+00,1.571394385866989873e+00,1.267429144746756720e-06
3.214999999999999802e-02,1.236809571435917299e+01,1.564780399999999849e+00,1.080331531435917292e+01,-6.487742745347960138e+00,1.571417962304768157e+00,1.278981041963334064e-06
3.219999999999999946e-02,1.234792121435917167e+01,1.564781199999999872e+00,1.078314001435917113e+01,-6.507917166843147250e+00,1.571441593667135317e+00,1.213886809736663963e-06
3.225000000000000089e-02,1.232771561435917285e+01,1.564781999999999895e+00,1.076293361435917362e+01,-6.528122809833449836e+00,1.571465280020952093e+00,1.271546517855881575e-06
3.230000000000000232e-02,1.230747871435917240e+01,1.564782799999999918e+00,1.074269591435917270e+01,-6.548359673718256779e+00,1.571489021431466737e+00,1.251359522669304170e-06
3.234999999999999681e-02,1.228721061435917328e+01,1.564783599999999941e+00,1.072242701435917311e+01,-6.568627757894167196e+00,1.571512817962282593e+00,1.252722407585338260e-06
3.239999999999999825e-02,1.226691131435917193e+01,1.564784399999999964e+00,1.070212691435917129e+01,-6.588927061759872750e+00,1.571536669675325681e+00,1.275033833181282716e-06
3.244999999999999968e-02,1.224658081435917190e+01,1.564785199999999987e+00,1.068179561435917257e+01,-6.609257584709181010e+00,1.571560576630810058e+00,1.317687589263982773e-06
3.250000000000000111e-02,1.222621901435917202e+01,1.564786000000000010e+00,1.066143301435917223e+01,-6.629619326139389202e+00,1.571584538887203619e+00,1.280080939025651787e-06
3.255000000000000254e-02,1.220582611435917286e+01,1.564786999999999928e+00,1.064103911435917382e+01,-6.650012285443608562e+00,1.571608556501195242e+00,1.161606981270324468e-06
3.259999999999999704e-02,1.218540191435917208e+01,1.564788000000000068e+00,1.062061391435917201e+01,-6.670436462015645773e+00,1.571632629527658143e+00,9.616594880412776547e-07
3.264999999999999847e-02,1.216494651435917262e+01,1.564788999999999985e+00,1.060015751435917331e+01,-6.690891855247915743e+00,1.571656758019617905e+00,7.796308576502042342e-07
3.269999999999999990e-02,1.214445991435917271e+01,1.564790000000000125e+00,1.057966991435917237e+01,-6.711378464532133492e+00,1.571680942028214734e+00,6.149127731447379119e-07
3.275000000000000133e-02,1.212394201435917296e+01,1.564791000000000043e+00,1.055915101435917336e+01,-6.731896289257922383e+00,1.571705181602669699e+00,3.668948362900437132e-07
3.280000000000000276e-02,1.210339301435917214e+01,1.564791800000000066e+00,1.053860121435917208e+01,-6.752445328816300218e+00,1.571729476790248770e+00,4.349680420290269467e-07
3.284999999999999726e-02,1.208281271435917326e+01,1.564792600000000089e+00,1.051802011435917272e+01,-6.773025582595495031e+00,1.571753827636226619e+00,4.185205959572613210e-07
3.289999999999999869e-02,1.206220131435917153e+01,1.564793399999999890e+00,1.049740791435917231e+01,-6.793637049983037635e+00,1.571778234183850875e+00,5.169399983628863993e-07
3.295000000000000012e-02,1.204155861435917174e+01,1.564794199999999913e+00,1.047676441435917205e+01,-6.814279730366457066e+00,1.571802696474305483e+00,5.296137537413869723e-07
3.300000000000000155e-02,1.202088471435917327e+01,1.564794999999999936e+00,1.045608971435917312e+01,-6.834953623131889699e+00,1.571827214546674512e+00,5.559279792066718073e-07
3.305000000000000299e-02,1.200017961435917258e+01,1.564795799999999959e+00,1.043538381435917195e+01,-6.855658727663377583e+00,1.571851788437903519e+00,5.952666874975420797e-07
3.309999999999999748e-02,1.197944331435917320e+01,1.564796599999999982e+00,1.041464671435917388e+01,-6.876395043347055314e+00,1.571876418182764912e+00,6.470159927829399749e-07
