x_mm,wrapped_rad,unwrapped_rad,poly4_fit_rad,poly4_residual_rad,poly6_fit_rad,poly6_residual_rad,higher_model_fit_rad,higher_model_residual_rad
-2.452499999999999958e-01,1.580492999999999926e+00,1.580492999999999926e+00,1.580756767530149709e+00,-2.637675301497832692e-04,1.580489363843129214e+00,3.636156870712170530e-06,1.582799756221735743e+00,-2.306756221735817292e-03
-2.449999999999999956e-01,1.580481000000000025e+00,1.580481000000000025e+00,1.580725345721839536e+00,-2.443457218395117536e-04,1.580469982750005942e+00,1.101724999408304484e-05,1.582729517209980008e+00,-2.248517209979983278e-03
-2.447499999999999953e-01,1.580468999999999902e+00,1.580468999999999902e+00,1.580693947704621571e+00,-2.249477046216696863e-04,1.580450482308753291e+00,1.851769124661117871e-05,1.582659526002539119e+00,-2.190526002539217032e-03
-2.444999999999999951e-01,1.580456000000000083e+00,1.580456000000000083e+00,1.580662573503719637e+00,-2.065735037195537416e-04,1.580430863473748282e+00,2.513652625180107236e-05,1.582589781890215042e+00,-2.133781890214958565e-03
-2.442499999999999949e-01,1.580443000000000042e+00,1.580443000000000042e+00,1.580631223144332242e+00,-1.882231443322002207e-04,1.580411127195696430e+00,3.187280430361205674e-05,1.582520284165672475e+00,-2.077284165672432792e-03
-2.439999999999999947e-01,1.580430000000000001e+00,1.580430000000000001e+00,1.580599896651631919e+00,-1.698966516319178055e-04,1.580391274421639292e+00,3.872557836070988913e-05,1.582451032123431967e+00,-2.021032123431965033e-03
-2.437499999999999944e-01,1.580416999999999961e+00,1.580416999999999961e+00,1.580568594050765441e+00,-1.515940507654800484e-04,1.580371306094963124e+00,4.569390503683656846e-05,1.582382025059865471e+00,-1.965025059865510570e-03
-2.434999999999999942e-01,1.580403000000000002e+00,1.580403000000000002e+00,1.580537315366854045e+00,-1.343153668540431056e-04,1.580351223155407325e+00,5.177684459267695161e-05,1.582313262273188581e+00,-1.910262273188578774e-03
-2.432499999999999940e-01,1.580389000000000044e+00,1.580389000000000044e+00,1.580506060624993436e+00,-1.170606249933925369e-04,1.580331026539072647e+00,5.797346092739630308e-05,1.582244743063455861e+00,-1.855743063455816966e-03
-2.429999999999999938e-01,1.580375000000000085e+00,1.580375000000000085e+00,1.580474829850253338e+00,-9.982985025325241679e-05,1.580310717178429192e+00,6.428282157089348914e-05,1.582176466732554188e+00,-1.801466732554102279e-03
-2.427499999999999936e-01,1.580359999999999987e+00,1.580359999999999987e+00,1.580443623067677938e+00,-8.362306767795146811e-05,1.580290296002324180e+00,6.970399767580737205e-05,1.582108432584196755e+00,-1.748432584196768502e-03
-2.424999999999999933e-01,1.580346000000000029e+00,1.580346000000000029e+00,1.580412440302285670e+00,-6.644030228564190566e-05,1.580269763935991501e+00,7.623606400852800391e-05,1.582040639923918190e+00,-1.694639923918161983e-03
-2.422499999999999931e-01,1.580330999999999930e+00,1.580330999999999930e+00,1.580381281579069430e+00,-5.028157906949992650e-05,1.580249121901058595e+00,8.187809894133479816e-05,1.581973088059067667e+00,-1.642088059067736694e-03
-2.419999999999999929e-01,1.580316000000000054e+00,1.580316000000000054e+00,1.580350146922996357e+00,-3.414692299630317507e-05,1.580228370815555783e+00,8.762918444427114650e-05,1.581905776298803801e+00,-1.589776298803746712e-03
-2.417499999999999927e-01,1.580300000000000038e+00,1.580300000000000038e+00,1.580319036359007834e+00,-1.903635900779576673e-05,1.580207511593922920e+00,9.248840607711805717e-05,1.581838703954087544e+00,-1.538703954087505821e-03
-2.414999999999999925e-01,1.580284999999999940e+00,1.580284999999999940e+00,1.580287949912019485e+00,-2.949912019545308794e-06,1.580186545147019173e+00,9.845485298076717129e-05,1.581771870337678187e+00,-1.486870337678247722e-03
-2.412499999999999922e-01,1.580268999999999924e+00,1.580268999999999924e+00,1.580256887606921623e+00,1.211239307830069833e-05,1.580165472382130565e+00,1.035276178693589344e-04,1.581705274764126701e+00,-1.436274764126777015e-03
-2.409999999999999920e-01,1.580252999999999908e+00,1.580252999999999908e+00,1.580225849468578359e+00,2.715053142154921773e-05,1.580144294202977751e+00,1.087057970221572134e-04,1.581638916549770180e+00,-1.385916549770271899e-03
-2.407499999999999918e-01,1.580235999999999974e+00,1.580235999999999974e+00,1.580194835521828711e+00,4.116447817126278608e-05,1.580123011509724673e+00,1.129884902753008902e-04,1.581572795012724741e+00,-1.336795012724767417e-03
-2.404999999999999916e-01,1.580219999999999958e+00,1.580219999999999958e+00,1.580163845791485278e+00,5.615420851468044816e-05,1.580101625198986559e+00,1.183748010133989226e-04,1.581506909472882860e+00,-1.286909472882902250e-03
-2.402499999999999913e-01,1.580203000000000024e+00,1.580203000000000024e+00,1.580132880302335785e+00,7.011969766423931105e-05,1.580080136163838134e+00,1.228638361618905606e-04,1.581441259251904929e+00,-1.238259251904905156e-03
-2.399999999999999911e-01,1.580186000000000091e+00,1.580186000000000091e+00,1.580101939079141538e+00,8.406092085855298990e-05,1.580058545293821393e+00,1.274547061786979185e-04,1.581375843673215265e+00,-1.189843673215174036e-03
-2.397499999999999909e-01,1.580168000000000017e+00,1.580168000000000017e+00,1.580071022146638748e+00,9.697785336126862887e-05,1.580036853474954484e+00,1.311465250455334797e-04,1.581310662061994776e+00,-1.142662061994759171e-03
-2.394999999999999907e-01,1.580151000000000083e+00,1.580151000000000083e+00,1.580040129529537651e+00,1.108704704624319248e-04,1.580015061589739034e+00,1.359384102610494693e-04,1.581245713745178305e+00,-1.094713745178221842e-03
-2.392499999999999905e-01,1.580133000000000010e+00,1.580133000000000010e+00,1.580009261252522723e+00,1.237387474772866369e-04,1.579993170517168366e+00,1.398294828316437588e-04,1.581180998051445519e+00,-1.047998051445508949e-03
-2.389999999999999902e-01,1.580114999999999936e+00,1.580114999999999936e+00,1.579978417340252683e+00,1.365826597472530324e-04,1.579971181132735936e+00,1.438188672640006160e-04,1.581116514311218024e+00,-1.001514311218087983e-03
-2.387499999999999900e-01,1.580097000000000085e+00,1.580097000000000085e+00,1.579947597817361160e+00,1.494021826389246854e-04,1.579949094308443769e+00,1.479056915563159436e-04,1.581052261856653152e+00,-9.552618566530668431e-04
-2.384999999999999898e-01,1.580079000000000011e+00,1.580079000000000011e+00,1.579916802708455581e+00,1.621972915444302998e-04,1.579926910912809346e+00,1.520890871906654951e-04,1.580988240021637514e+00,-9.092400216375029487e-04
-2.382499999999999896e-01,1.580060000000000020e+00,1.580060000000000020e+00,1.579886032038117616e+00,1.739679618824041540e-04,1.579904631810874482e+00,1.553681891255376257e-04,1.580924448141783012e+00,-8.644481417829918968e-04
-2.379999999999999893e-01,1.580041000000000029e+00,1.580041000000000029e+00,1.579855285830903400e+00,1.857141690966290781e-04,1.579882257864213546e+00,1.587421357864826632e-04,1.580860885554420170e+00,-8.198855544201411050e-04
-2.377499999999999891e-01,1.580022000000000038e+00,1.580022000000000038e+00,1.579824564111343754e+00,1.974358886562832538e-04,1.579859789930941005e+00,1.622100690590322358e-04,1.580797551598593254e+00,-7.755515985932159850e-04
-2.374999999999999889e-01,1.580003000000000046e+00,1.580003000000000046e+00,1.579793866903943078e+00,2.091330960569681707e-04,1.579837228865720089e+00,1.657711342799572662e-04,1.580734445615055828e+00,-7.314456150557813174e-04
-2.372499999999999887e-01,1.579982999999999915e+00,1.579982999999999915e+00,1.579763194233180679e+00,2.198057668192365810e-04,1.579814575519769893e+00,1.684244802300227661e-04,1.580671566946263207e+00,-6.885669462632915128e-04
-2.369999999999999885e-01,1.579963999999999924e+00,1.579963999999999924e+00,1.579732546123510106e+00,2.314538764898177448e-04,1.579791830740874481e+00,1.721692591254431193e-04,1.580608914936368681e+00,-6.449149363687567416e-04
-2.367499999999999882e-01,1.579944000000000015e+00,1.579944000000000015e+00,1.579701922599358932e+00,2.420774006410830737e-04,1.579768995373389773e+00,1.750046266102422976e-04,1.580546488931217963e+00,-6.024889312179482204e-04
-2.364999999999999880e-01,1.579924000000000106e+00,1.579924000000000106e+00,1.579671323685128970e+00,2.526763148711363982e-04,1.579746070258252866e+00,1.779297417472402998e-04,1.580484288278344085e+00,-5.602882783439788739e-04
-2.362499999999999878e-01,1.579903000000000057e+00,1.579903000000000057e+00,1.579640749405197164e+00,2.622505948028930334e-04,1.579723056232988920e+00,1.799437670111370124e-04,1.580422312326960954e+00,-5.193123269608967973e-04
-2.359999999999999876e-01,1.579882999999999926e+00,1.579882999999999926e+00,1.579610199783913815e+00,2.728002160861109360e-04,1.579699954131719375e+00,1.830458682805513604e-04,1.580360560427959582e+00,-4.775604279596556978e-04
-2.357499999999999873e-01,1.579862000000000100e+00,1.579862000000000100e+00,1.579579674845603909e+00,2.823251543961902144e-04,1.579676764785170828e+00,1.852352148292712997e-04,1.580299031933901865e+00,-4.370319339017658677e-04
-2.354999999999999871e-01,1.579841000000000051e+00,1.579841000000000051e+00,1.579549174614567120e+00,2.918253854329311281e-04,1.579653489020681478e+00,1.875109793185725238e-04,1.580237726199016146e+00,-3.967261990160952934e-04
-2.352499999999999869e-01,1.579820000000000002e+00,1.579820000000000002e+00,1.579518699115076474e+00,3.013008849235276898e-04,1.579630127662210448e+00,1.898723377895539244e-04,1.580176642579191215e+00,-3.566425791912131160e-04
-2.349999999999999867e-01,1.579798999999999953e+00,1.579798999999999953e+00,1.579488248371380577e+00,3.107516286193767741e-04,1.579606681530345336e+00,1.923184696546176298e-04,1.580115780431971428e+00,-3.167804319714750960e-04
-2.347499999999999865e-01,1.579776999999999987e+00,1.579776999999999987e+00,1.579457822407701162e+00,3.191775922988249192e-04,1.579583151442309541e+00,1.938485576904458441e-04,1.580055139116552043e+00,-2.781391165520563646e-04
-2.344999999999999862e-01,1.579755000000000020e+00,1.579755000000000020e+00,1.579427421248235319e+00,3.275787517647010816e-04,1.579559538211971148e+00,1.954617880288722631e-04,1.579994717993773223e+00,-2.397179937732030197e-04
-2.342500000000000138e-01,1.579733999999999972e+00,1.579733999999999972e+00,1.579397044917153492e+00,3.369550828464795700e-04,1.579535842649850252e+00,1.981573501497191359e-04,1.579934516426116042e+00,-2.005164261160707895e-04
-2.340000000000000135e-01,1.579712000000000005e+00,1.579712000000000005e+00,1.579366693438601033e+00,3.453065613989725335e-04,1.579512065563127399e+00,1.999344368726063692e-04,1.579874533777696044e+00,-1.625337776960389391e-04
-2.337500000000000133e-01,1.579688999999999899e+00,1.579688999999999899e+00,1.579336366836697536e+00,3.526331633023627177e-04,1.579488207755650464e+00,2.007922443494347675e-04,1.579814769414259690e+00,-1.257694142597909348e-04
-2.335000000000000131e-01,1.579666999999999932e+00,1.579666999999999932e+00,1.579306065135536841e+00,3.609348644630916425e-04,1.579464270027943984e+00,2.027299720559483376e-04,1.579755222703177697e+00,-8.822270317776492732e-05
-2.332500000000000129e-01,1.579644000000000048e+00,1.579644000000000048e+00,1.579275788359187027e+00,3.682116408130209351e-04,1.579440253177216036e+00,2.037468227840122381e-04,1.579695893013441488e+00,-5.189301344143970596e-05
-2.330000000000000127e-01,1.579620999999999942e+00,1.579620999999999942e+00,1.579245536531690419e+00,3.754634683095225967e-04,1.579416157997366454e+00,2.048420026334873967e-04,1.579636779715657635e+00,-1.577971565769331619e-05
-2.327500000000000124e-01,1.579598000000000058e+00,1.579598000000000058e+00,1.579215309677064250e+00,3.826903229358080694e-04,1.579391985278994825e+00,2.060147210052321043e-04,1.579577882182042536e+00,2.011781795752121127e-05
-2.325000000000000122e-01,1.579574999999999951e+00,1.579574999999999951e+00,1.579185107819299327e+00,3.898921807006239248e-04,1.579367735809408035e+00,2.072641905919159200e-04,1.579519199786417527e+00,5.580021358242426288e-05
-2.322500000000000120e-01,1.579552000000000067e+00,1.579552000000000067e+00,1.579154930982361149e+00,3.970690176389179982e-04,1.579343410372628709e+00,2.085896273713583327e-04,1.579460731904205328e+00,9.126809579473871281e-05
-2.320000000000000118e-01,1.579528999999999961e+00,1.579528999999999961e+00,1.579124779190189454e+00,4.042208098105071201e-04,1.579319009749402092e+00,2.099902505978690215e-04,1.579402477912422276e+00,1.265220875776851273e-04
-2.317500000000000115e-01,1.579504999999999937e+00,1.579504999999999937e+00,1.579094652466698001e+00,4.103475333019357407e-04,1.579294534717205378e+00,2.104652827945585614e-04,1.579344437189676764e+00,1.605628103231726556e-04
-2.315000000000000113e-01,1.579480999999999913e+00,1.579480999999999913e+00,1.579064550835775682e+00,4.164491642242307279e-04,1.579269986050253705e+00,2.110139497462082403e-04,1.579286609116161477e+00,1.943908838384356130e-04
-2.312500000000000111e-01,1.579457000000000111e+00,1.579457000000000111e+00,1.579034474321284742e+00,4.225256787153686133e-04,1.579245364519509698e+00,2.116354804904130305e-04,1.579228993073650722e+00,2.280069263493889054e-04
-2.310000000000000109e-01,1.579433000000000087e+00,1.579433000000000087e+00,1.579004422947062558e+00,4.285770529375287907e-04,1.579220670892690581e+00,2.123291073095057158e-04,1.579171588445494434e+00,2.614115545056527878e-04
-2.307500000000000107e-01,1.579409000000000063e+00,1.579409000000000063e+00,1.578974396736920083e+00,4.346032630799800955e-04,1.579195905934275279e+00,2.130940657247837322e-04,1.579114394616613515e+00,2.946053833865480698e-04
-2.305000000000000104e-01,1.579383999999999899e+00,1.579383999999999899e+00,1.578944395714643179e+00,4.396042853567205810e-04,1.579171070405513744e+00,2.129295944861553380e-04,1.579057410973495612e+00,3.265890265042870055e-04
-2.302500000000000102e-01,1.579360000000000097e+00,1.579360000000000097e+00,1.578914419903991506e+00,4.455800960085909423e-04,1.579146165064433616e+00,2.138349355664814766e-04,1.579000636904189125e+00,3.593630958109717000e-04
-2.300000000000000100e-01,1.579334999999999933e+00,1.579334999999999933e+00,1.578884469328699636e+00,4.505306713002976693e-04,1.579121190665847996e+00,2.138093341519375912e-04,1.578944071798300097e+00,3.909282016998361087e-04
-2.297500000000000098e-01,1.579309999999999992e+00,1.579309999999999992e+00,1.578854544012476158e+00,4.554559875238339828e-04,1.579096147961364327e+00,2.138520386356645986e-04,1.578887715046985551e+00,4.222849530144401342e-04
-2.295000000000000095e-01,1.579285000000000050e+00,1.579285000000000050e+00,1.578824643979003683e+00,4.603560209963664107e-04,1.579071037699390612e+00,2.139623006094382163e-04,1.578831566042951273e+00,4.534339570487766480e-04
-2.292500000000000093e-01,1.579258999999999968e+00,1.579258999999999968e+00,1.578794769251939512e+00,4.642307480604568326e-04,1.579045860625144515e+00,2.131393748554533119e-04,1.578775624180444481e+00,4.833758195554871406e-04
-2.290000000000000091e-01,1.579234000000000027e+00,1.579234000000000027e+00,1.578764919854915405e+00,4.690801450846215914e-04,1.579020617480660471e+00,2.133825193395555431e-04,1.578719888855250941e+00,5.141111447490853692e-04
-2.287500000000000089e-01,1.579209000000000085e+00,1.579209000000000085e+00,1.578735095811536926e+00,4.739041884631589596e-04,1.578995309004797454e+00,2.136909952026311288e-04,1.578664359464690081e+00,5.446405353100036706e-04
-2.285000000000000087e-01,1.579183000000000003e+00,1.579183000000000003e+00,1.578705297145384323e+00,4.777028546156802946e-04,1.578969935933246971e+00,2.130640667530325771e-04,1.578609035407609218e+00,5.739645923907854552e-04
-2.282500000000000084e-01,1.579156999999999922e+00,1.579156999999999922e+00,1.578675523880012088e+00,4.814761199878336839e-04,1.578944498998540613e+00,2.125010014593087249e-04,1.578553916084380671e+00,6.030839156192513428e-04
-2.280000000000000082e-01,1.579131000000000062e+00,1.579131000000000062e+00,1.578645776038948956e+00,4.852239610511066559e-04,1.578918998930057382e+00,2.120010699426799761e-04,1.578499000896895543e+00,6.319991031045191221e-04
-2.277500000000000080e-01,1.579104999999999981e+00,1.579104999999999981e+00,1.578616053645697903e+00,4.889463543020777792e-04,1.578893436454032795e+00,2.115635459671860730e-04,1.578444289248560617e+00,6.607107514393639747e-04
-2.275000000000000078e-01,1.579078999999999899e+00,1.579078999999999899e+00,1.578586356723736595e+00,4.926432762633048412e-04,1.578867812293564432e+00,2.111877064354672484e-04,1.578389780544291909e+00,6.892194557079900363e-04
-2.272500000000000075e-01,1.579051999999999900e+00,1.579051999999999900e+00,1.578556685296516715e+00,4.953147034831850704e-04,1.578842127168621712e+00,2.098728313781883514e-04,1.578335474190512455e+00,7.165258094874449313e-04
-2.270000000000000073e-01,1.579026000000000041e+00,1.579026000000000041e+00,1.578527039387464193e+00,4.989606125358481137e-04,1.578816381796052326e+00,2.096182039477145764e-04,1.578281369595146311e+00,7.446304048537299991e-04
-2.267500000000000071e-01,1.578999000000000041e+00,1.578999000000000041e+00,1.578497419019979420e+00,5.015809800206216806e-04,1.578790576889590458e+00,2.084231104095835008e-04,1.578227466167614113e+00,7.715338323859288749e-04
-2.265000000000000069e-01,1.578972999999999960e+00,1.578972999999999960e+00,1.578467824217437032e+00,5.051757825629277221e-04,1.578764713159864108e+00,2.082868401358517474e-04,1.578173763318828859e+00,7.992366811711004715e-04
-2.262500000000000067e-01,1.578945999999999961e+00,1.578945999999999961e+00,1.578438255003186130e+00,5.077449968138303404e-04,1.578738791314403311e+00,2.072086855966492891e-04,1.578120260461192137e+00,8.257395388078236920e-04
-2.260000000000000064e-01,1.578918999999999961e+00,1.578918999999999961e+00,1.578408711400549835e+00,5.102885994501260569e-04,1.578712812057647019e+00,2.061879423529422439e-04,1.578066957008588123e+00,8.520429914118388126e-04
-2.257500000000000062e-01,1.578891999999999962e+00,1.578891999999999962e+00,1.578379193432826177e+00,5.128065671737846998e-04,1.578686776090951094e+00,2.052239090488683360e-04,1.578013852376380699e+00,8.781476236192631291e-04
-2.255000000000000060e-01,1.578864000000000045e+00,1.578864000000000045e+00,1.578349701123286764e+00,5.142988767132816719e-04,1.578660684112596746e+00,2.033158874032992003e-04,1.577960945981407459e+00,9.030540185925861607e-04
-2.252500000000000058e-01,1.578837000000000046e+00,1.578837000000000046e+00,1.578320234495177665e+00,5.167655048223807057e-04,1.578634536817796308e+00,2.024631822037381568e-04,1.577908237241977263e+00,9.287627580227830748e-04
-2.250000000000000056e-01,1.578810000000000047e+00,1.578810000000000047e+00,1.578290793571719863e+00,5.192064282801833741e-04,1.578608334898703225e+00,2.016651012968218026e-04,1.577855725577864465e+00,9.542744221355814460e-04
-2.247500000000000053e-01,1.578781999999999908e+00,1.578781999999999908e+00,1.578261378376108137e+00,5.206216238917704686e-04,1.578582079044417164e+00,1.999209555827441420e-04,1.577803410410305363e+00,9.785895896945451256e-04
-2.245000000000000051e-01,1.578753999999999991e+00,1.578753999999999991e+00,1.578231988931511509e+00,5.220110684884815555e-04,1.578555769940994002e+00,1.982300590059882239e-04,1.577751291161992198e+00,1.002708838007793091e-03
-2.242500000000000049e-01,1.578726999999999991e+00,1.578726999999999991e+00,1.578202625261073688e+00,5.243747389263031522e-04,1.578529408271451606e+00,1.975917285483852481e-04,1.577699367257071605e+00,1.027632742928386023e-03
-2.240000000000000047e-01,1.578699000000000074e+00,1.578699000000000074e+00,1.578173287387912405e+00,5.257126120876698394e-04,1.578502994715778263e+00,1.960052842218118485e-04,1.577647638121138174e+00,1.051361878861900578e-03
-2.237500000000000044e-01,1.578670999999999935e+00,1.578670999999999935e+00,1.578143975335119631e+00,5.270246648803045275e-04,1.578476529950940233e+00,1.944700490597028875e-04,1.577596103181230447e+00,1.074896818769488505e-03
-2.235000000000000042e-01,1.578643000000000018e+00,1.578643000000000018e+00,1.578114689125762249e+00,5.283108742377695677e-04,1.578450014650889299e+00,1.929853491107191843e-04,1.577544761865827816e+00,1.098238134172202507e-03
-2.232500000000000040e-01,1.578613999999999962e+00,1.578613999999999962e+00,1.578085428782880717e+00,5.285712171192447073e-04,1.578423449486569874e+00,1.905505134300877756e-04,1.577493613604844747e+00,1.120386395155215098e-03
-2.230000000000000038e-01,1.578586000000000045e+00,1.578586000000000045e+00,1.578056194329490181e+00,5.298056705098641572e-04,1.578396835125926989e+00,1.891648740730556000e-04,1.577442657829627448e+00,1.143342170372596556e-03
-2.227500000000000036e-01,1.578557999999999906e+00,1.578557999999999906e+00,1.578026985788580250e+00,5.310142114196558794e-04,1.578370172233914071e+00,1.878277660858351794e-04,1.577391893972949655e+00,1.166106027050251015e-03
-2.225000000000000033e-01,1.578529000000000071e+00,1.578529000000000071e+00,1.577997803183114334e+00,5.311968168857372774e-04,1.578343461472500264e+00,1.855385274998067047e-04,1.577341321469008850e+00,1.187678530991220782e-03
-2.222500000000000031e-01,1.578500000000000014e+00,1.578500000000000014e+00,1.577968646536030750e+00,5.313534639692640837e-04,1.578316703500677098e+00,1.832964993229158068e-04,1.577290939753420052e+00,1.209060246579962694e-03
-2.220000000000000029e-01,1.578472000000000097e+00,1.578472000000000097e+00,1.577939515870241616e+00,5.324841297584814725e-04,1.578289898974467587e+00,1.821010255325106186e-04,1.577240748263214476e+00,1.231251736785621276e-03
-2.217500000000000027e-01,1.578443000000000040e+00,1.578443000000000040e+00,1.577910411208633734e+00,5.325887913663063244e-04,1.578263048546932890e+00,1.799514530671508794e-04,1.577190746436833546e+00,1.252253563166494388e-03
-2.215000000000000024e-01,1.578413999999999984e+00,1.578413999999999984e+00,1.577881332574068152e+00,5.326674259318320281e-04,1.578236152868179198e+00,1.778471318207852647e-04,1.577140933714125337e+00,1.273066285874646653e-03
-2.212500000000000022e-01,1.578384999999999927e+00,1.578384999999999927e+00,1.577852279989379936e+00,5.327200106199914131e-04,1.578209212585366394e+00,1.757874146335325349e-04,1.577091309536340358e+00,1.293690463659569190e-03
-2.210000000000000020e-01,1.578356000000000092e+00,1.578356000000000092e+00,1.577823253477378840e+00,5.327465226212524385e-04,1.578182228342715376e+00,1.737716572847158858e-04,1.577041873346127110e+00,1.314126653872982331e-03
-2.207500000000000018e-01,1.578327000000000035e+00,1.578327000000000035e+00,1.577794253060848861e+00,5.327469391511741037e-04,1.578155200781514500e+00,1.717992184855354765e-04,1.576992624587528757e+00,1.334375412471278111e-03
-2.205000000000000016e-01,1.578297999999999979e+00,1.578297999999999979e+00,1.577765278762548240e+00,5.327212374517387161e-04,1.578128130540128238e+00,1.698694598717409576e-04,1.576943562705979351e+00,1.354437294020627292e-03
-2.202500000000000013e-01,1.578268000000000004e+00,1.578268000000000004e+00,1.577736330605209458e+00,5.316693947905459794e-04,1.578101018254003840e+00,1.669817459961642214e-04,1.576894687148298058e+00,1.373312851701946613e-03
-2.200000000000000011e-01,1.578238999999999947e+00,1.578238999999999947e+00,1.577707408611539464e+00,5.315913884604839268e-04,1.578073864555679329e+00,1.651354443206187739e-04,1.576845997362686713e+00,1.393002637313234260e-03
-2.197500000000000009e-01,1.578209999999999891e+00,1.578209999999999891e+00,1.577678512804219446e+00,5.314871957804445657e-04,1.578046670074790825e+00,1.633299252090658626e-04,1.576797492798725608e+00,1.412507201274282309e-03
-2.195000000000000007e-01,1.578179999999999916e+00,1.578179999999999916e+00,1.577649643205904839e+00,5.303567940950770776e-04,1.578019435438079432e+00,1.605645619204842944e-04,1.576749172907368601e+00,1.430827092631314912e-03
-2.192500000000000004e-01,1.578149999999999942e+00,1.578149999999999942e+00,1.577620799839225540e+00,5.292001607744012404e-04,1.577992161269399674e+00,1.578387306002682067e-04,1.576701037140940231e+00,1.448962859059710340e-03
-2.190000000000000002e-01,1.578121000000000107e+00,1.578121000000000107e+00,1.577591982726785691e+00,5.290172732144160506e-04,1.577964848189725933e+00,1.561518102741743519e-04,1.576653084953131279e+00,1.467915046868828455e-03
-2.187500000000000000e-01,1.578090999999999910e+00,1.578090999999999910e+00,1.577563191891163674e+00,5.278081088362363005e-04,1.577937496817160667e+00,1.535031828392430242e-04,1.576605315798994544e+00,1.485684201005366134e-03
-2.184999999999999998e-01,1.578060999999999936e+00,1.578060999999999936e+00,1.577534427354912339e+00,5.265726450875973796e-04,1.577910107766940850e+00,1.508922330590856120e-04,1.576557729134940855e+00,1.503270865059080919e-03
-2.182499999999999996e-01,1.578030999999999962e+00,1.578030999999999962e+00,1.577505689140558554e+00,5.253108594414079846e-04,1.577882681651446628e+00,1.483183485533334789e-04,1.576510324418736841e+00,1.520675581263120080e-03
-2.179999999999999993e-01,1.578000999999999987e+00,1.578000999999999987e+00,1.577476977270604097e+00,5.240227293958898969e-04,1.577855219080207538e+00,1.457809197924486710e-04,1.576463101109498277e+00,1.537898890501709914e-03
-2.177499999999999991e-01,1.577971000000000013e+00,1.577971000000000013e+00,1.577448291767524546e+00,5.227082324754661613e-04,1.577827720659910726e+00,1.432793400892862223e-04,1.576416058667688747e+00,1.554941332311265967e-03
-2.174999999999999989e-01,1.577941000000000038e+00,1.577941000000000038e+00,1.577419632653769721e+00,5.213673462303169970e-04,1.577800186994407605e+00,1.408130055924328161e-04,1.576369196555113206e+00,1.571803444886832324e-03
-2.172499999999999987e-01,1.577911000000000064e+00,1.577911000000000064e+00,1.577390999951764350e+00,5.200000482357136633e-04,1.577772618684721850e+00,1.383813152782131795e-04,1.576322514234917316e+00,1.588485765082747747e-03
-2.169999999999999984e-01,1.577881000000000089e+00,1.577881000000000089e+00,1.577362393683906738e+00,5.186063160933507277e-04,1.577745016329056282e+00,1.359836709438067004e-04,1.576276011171581226e+00,1.604988828418862923e-03
-2.167499999999999982e-01,1.577850999999999893e+00,1.577850999999999893e+00,1.577333813872570101e+00,5.171861274297917532e-04,1.577717380522800861e+00,1.336194771990317776e-04,1.576229686830915133e+00,1.621313169084759309e-03
-2.164999999999999980e-01,1.577820000000000000e+00,1.577820000000000000e+00,1.577305260540101450e+00,5.147394598985499670e-04,1.577689711858538679e+00,1.302881414613210609e-04,1.576183540680058837e+00,1.636459319941163670e-03
-2.162499999999999978e-01,1.577790000000000026e+00,1.577790000000000026e+00,1.577276733708822709e+00,5.132662911773167025e-04,1.577662010926055070e+00,1.279890739449562886e-04,1.576137572187474412e+00,1.652427812525614215e-03
-2.159999999999999976e-01,1.577760000000000051e+00,1.577760000000000051e+00,1.577248233401029820e+00,5.117665989702313567e-04,1.577634278312343596e+00,1.257216876564548613e-04,1.576091780822944655e+00,1.668219177055396685e-03
-2.157499999999999973e-01,1.577728999999999937e+00,1.577728999999999937e+00,1.577219759638992747e+00,5.092403610071905007e-04,1.577606514601614052e+00,1.224853983858853468e-04,1.576046166057567754e+00,1.682833942432182539e-03
-2.154999999999999971e-01,1.577698999999999963e+00,1.577698999999999963e+00,1.577191312444956139e+00,5.076875550438231244e-04,1.577578720375299115e+00,1.202796247008475206e-04,1.576000727363755294e+00,1.698272636244668732e-03
-2.152499999999999969e-01,1.577668000000000070e+00,1.577668000000000070e+00,1.577162891841139114e+00,5.051081588609562800e-04,1.577550896212062348e+00,1.171037879377223589e-04,1.575955464215227142e+00,1.712535784772928338e-03
-2.149999999999999967e-01,1.577636999999999956e+00,1.577636999999999956e+00,1.577134497849734363e+00,5.025021502655935279e-04,1.577523042687804855e+00,1.139573121951009682e-04,1.575910376087008125e+00,1.726623912991831489e-03
-2.147499999999999964e-01,1.577606999999999982e+00,1.577606999999999982e+00,1.577106130492909930e+00,5.008695070900515134e-04,1.577495160375673722e+00,1.118396243262598233e-04,1.575865462455424248e+00,1.741537544575733065e-03
-2.144999999999999962e-01,1.577576000000000089e+00,1.577576000000000089e+00,1.577077789792807438e+00,4.982102071926508557e-04,1.577467249846067121e+00,1.087501539329682743e-04,1.575820722798099816e+00,1.755277201900273809e-03
-2.142499999999999960e-01,1.577544999999999975e+00,1.577544999999999975e+00,1.577049475771542753e+00,4.955242284572225486e-04,1.577439311666644084e+00,1.056883333558911175e-04,1.575776156593952093e+00,1.768843406047881928e-03
-2.139999999999999958e-01,1.577515000000000001e+00,1.577515000000000001e+00,1.577021188451206646e+00,4.938115487933547598e-04,1.577411346402329828e+00,1.036535976701724593e-04,1.575731763323189316e+00,1.783236676810684429e-03
-2.137499999999999956e-01,1.577484000000000108e+00,1.577484000000000108e+00,1.576992927853863913e+00,4.910721461361955420e-04,1.577383354615324196e+00,1.006453846759125526e-04,1.575687542467306690e+00,1.796457532693418457e-03
