x_mm,wrapped_rad,unwrapped_rad,quadratic_fit_rad,quadratic_residual_rad,quartic_fit_rad,quartic_residual_rad
-4.329999999999999821e-02,8.143742999999999954e-01,7.097559607179586116e+00,7.098242498775865883e+00,-6.828915962797665884e-04,7.097553253068879187e+00,6.354110706929816388e-06
-4.324999999999999678e-02,8.414635000000000309e-01,7.124648807179585930e+00,7.125372146209469904e+00,-7.233390298839736943e-04,7.124642463730754827e+00,6.343448831103160046e-06
-4.320000000000000229e-02,8.685216999999999521e-01,7.151707007179585851e+00,7.152470447991511548e+00,-7.634408119256974601e-04,7.151700608708225104e+00,6.398471360746782466e-06
-4.315000000000000085e-02,8.955488000000000337e-01,7.178734107179586488e+00,7.179537404121997923e+00,-8.032969424114355661e-04,7.178727687192402840e+00,6.419987183647890561e-06
-4.309999999999999942e-02,9.225448000000000537e-01,7.205730107179586064e+00,7.206573014600913041e+00,-8.429074213269771576e-04,7.205723698375317454e+00,6.408804268609458177e-06
-4.304999999999999799e-02,9.495097000000000120e-01,7.232695007179586355e+00,7.233577279428271112e+00,-8.822722486847567325e-04,7.232688641449966482e+00,6.365729619872695366e-06
-4.299999999999999656e-02,9.764435999999999671e-01,7.259628907179585866e+00,7.260550198604061478e+00,-9.212914244756120752e-04,7.259622515610248072e+00,6.391569337793612249e-06
-4.295000000000000207e-02,1.003346000000000071e+00,7.286531307179586747e+00,7.287491772128285916e+00,-9.604649486991689855e-04,7.286525320051016053e+00,5.987128570694721930e-06
-4.290000000000000063e-02,1.030218000000000078e+00,7.313403307179585866e+00,7.314402000000953308e+00,-9.986928213674417520e-04,7.313397053968069272e+00,6.253211516593637498e-06
-4.284999999999999920e-02,1.057058999999999971e+00,7.340244307179585981e+00,7.341280882222051218e+00,-1.036575042465237573e-03,7.340237716558117853e+00,6.590621468127721982e-06
-4.279999999999999777e-02,1.083868000000000054e+00,7.367053307179586064e+00,7.368128418791593859e+00,-1.075111612007795259e-03,7.367047307018829372e+00,6.000160756691741426e-06
-4.275000000000000328e-02,1.110646999999999940e+00,7.393832307179586394e+00,7.394944609709565242e+00,-1.112302529978848042e-03,7.393825824548786230e+00,6.482630800164201901e-06
-4.270000000000000184e-02,1.137394000000000016e+00,7.420579307179586692e+00,7.421729454975972473e+00,-1.150147796385780907e-03,7.420573268347522955e+00,6.038832063737231692e-06
-4.265000000000000041e-02,1.164110999999999896e+00,7.447296307179586350e+00,7.448482954590826211e+00,-1.186647411239860617e-03,7.447289637615513769e+00,6.669564072581124492e-06
-4.259999999999999898e-02,1.190795999999999966e+00,7.473981307179585976e+00,7.475205108554106914e+00,-1.223801374520938623e-03,7.473974931554140611e+00,6.375625445365074029e-06
-4.254999999999999755e-02,1.217449999999999921e+00,7.500635307179585709e+00,7.501895916865830571e+00,-1.260609686244862360e-03,7.500629149365760640e+00,6.157813825069524682e-06
-4.250000000000000305e-02,1.244072999999999984e+00,7.527258307179586438e+00,7.528555379525984748e+00,-1.297072346398309151e-03,7.527252290253629852e+00,6.016925956586760549e-06
-4.245000000000000162e-02,1.270666000000000073e+00,7.553851307179586527e+00,7.555183496534574772e+00,-1.332189354988244645e-03,7.553844353421958147e+00,6.953757628380685674e-06
-4.240000000000000019e-02,1.297225999999999990e+00,7.580411307179586444e+00,7.581780267891611302e+00,-1.368960712024858140e-03,7.580405338075900445e+00,5.969103685998788933e-06
-4.234999999999999876e-02,1.323755999999999933e+00,7.606941307179585721e+00,7.608345693597076576e+00,-1.404386417490854910e-03,7.606935243421524717e+00,6.063758061003454714e-06
-4.229999999999999732e-02,1.350254999999999983e+00,7.633440307179585993e+00,7.634879773650984802e+00,-1.439466471398809233e-03,7.633434068665851058e+00,6.238513734935224875e-06
-4.225000000000000283e-02,1.376722999999999919e+00,7.659908307179586373e+00,7.661382508053323548e+00,-1.474200873737174788e-03,7.659901813016821492e+00,6.494162764880684335e-06
-4.220000000000000140e-02,1.403159999999999963e+00,7.686345307179585973e+00,7.687853896804096365e+00,-1.508589624510392468e-03,7.686338475683331950e+00,6.831496254022795256e-06
-4.214999999999999997e-02,1.429564999999999975e+00,7.712750307179586429e+00,7.714293939903313913e+00,-1.543632723727483835e-03,7.712744055875207394e+00,6.251304379034650083e-06
-4.209999999999999853e-02,1.455940000000000012e+00,7.739125307179586244e+00,7.740702637350961979e+00,-1.577330171375734835e-03,7.739118552803189388e+00,6.754376396855832354e-06
-4.204999999999999710e-02,1.482283000000000017e+00,7.765468307179586027e+00,7.767079989147054775e+00,-1.611681967468747700e-03,7.765461965678989387e+00,6.341500596640514686e-06
-4.200000000000000261e-02,1.508594999999999908e+00,7.791780307179585918e+00,7.793425995291574537e+00,-1.645688111988619085e-03,7.791774293715219457e+00,6.013464366461107602e-06
-4.195000000000000118e-02,1.534877000000000047e+00,7.818062307179586057e+00,7.819740655784531924e+00,-1.678348604945867351e-03,7.818055536125449123e+00,6.771054136933685186e-06
-4.189999999999999974e-02,1.561126999999999931e+00,7.844312307179586163e+00,7.846023970625934041e+00,-1.711663446347877482e-03,7.844305692124192930e+00,6.615055393233149061e-06
-4.184999999999999831e-02,1.587345999999999924e+00,7.870531307179586378e+00,7.872275939815764900e+00,-1.744632636178522489e-03,7.870524760926867813e+00,6.546252718564460338e-06
-4.179999999999999688e-02,1.613534000000000024e+00,7.896719307179585812e+00,7.898496563354038713e+00,-1.777256174452901405e-03,7.896712741749857045e+00,6.565429728766503104e-06
-4.175000000000000239e-02,1.639691000000000010e+00,7.922876307179586242e+00,7.924685841240743045e+00,-1.809534061156803375e-03,7.922869633810460499e+00,6.673369125742567576e-06
-4.170000000000000095e-02,1.665815999999999963e+00,7.949001307179585751e+00,7.950843773475883225e+00,-1.842466296297473605e-03,7.948995436326919517e+00,5.870852666234327444e-06
-4.164999999999999952e-02,1.691910999999999943e+00,7.975096307179586397e+00,7.976970360059469911e+00,-1.874052879883514322e-03,7.975090148518429345e+00,6.158661157051881219e-06
-4.159999999999999809e-02,1.717975000000000030e+00,8.001160307179585374e+00,8.003065600991483564e+00,-1.905293811898189915e-03,8.001153769605080512e+00,6.537574504861254354e-06
-4.154999999999999666e-02,1.744007000000000085e+00,8.027192307179586095e+00,8.029129496271941946e+00,-1.937189092355851017e-03,8.027186298807944098e+00,6.008371641996745893e-06
-4.150000000000000216e-02,1.770008999999999943e+00,8.053194307179586175e+00,8.055162045900829071e+00,-1.967738721242895394e-03,8.053187735348988241e+00,6.571830597934535945e-06
-4.145000000000000073e-02,1.795978999999999992e+00,8.079164307179585336e+00,8.081163249878153820e+00,-1.998942698568484388e-03,8.079158078451145641e+00,6.228728439694464214e-06
-4.139999999999999930e-02,1.821917999999999926e+00,8.105103307179586380e+00,8.107133108203919747e+00,-2.029801024333366399e-03,8.105097327338274482e+00,5.979841311898326239e-06
-4.134999999999999787e-02,1.847825999999999969e+00,8.131011307179585756e+00,8.133071620878119745e+00,-2.060313698533988713e-03,8.131005481235154875e+00,5.825944430881691005e-06
-4.130000000000000338e-02,1.873702999999999896e+00,8.156888307179585240e+00,8.158978787900752039e+00,-2.090480721166798617e-03,8.156882539367520835e+00,5.767812064405575256e-06
-4.125000000000000194e-02,1.899548999999999932e+00,8.182734307179586608e+00,8.184854609271829062e+00,-2.120302092242454250e-03,8.182728500962049623e+00,5.806217536985514016e-06
-4.120000000000000051e-02,1.925364000000000075e+00,8.208549307179586307e+00,8.210699084991336605e+00,-2.149777811750297474e-03,8.208543365246322665e+00,5.941933263642340535e-06
-4.114999999999999908e-02,1.951148000000000104e+00,8.234333307179586114e+00,8.236512215059288877e+00,-2.178907879702762784e-03,8.234327131448887727e+00,6.175730698387837947e-06
-4.109999999999999765e-02,1.976901000000000019e+00,8.260086307179586029e+00,8.262293999475668116e+00,-2.207692296082086614e-03,8.260079798799205619e+00,6.508380380410017096e-06
-4.105000000000000315e-02,2.002622000000000124e+00,8.285807307179586800e+00,8.288044438240484979e+00,-2.237131060898178703e-03,8.285801366527687506e+00,5.940651899294380200e-06
-4.100000000000000172e-02,2.028312999999999811e+00,8.311498307179586931e+00,8.313763531353746572e+00,-2.265224174159641279e-03,8.311491833865680690e+00,6.473313906241173754e-06
-4.095000000000000029e-02,2.053971999999999909e+00,8.337157307179586141e+00,8.339451278815436908e+00,-2.293971635850766688e-03,8.337151200045454402e+00,6.107134131738689575e-06
-4.089999999999999886e-02,2.079600000000000115e+00,8.362785307179585459e+00,8.365107680625570197e+00,-2.322373445984737828e-03,8.362779464300233556e+00,5.842879351902752205e-06
-4.084999999999999742e-02,2.105196999999999985e+00,8.388382307179586661e+00,8.390732736784134005e+00,-2.350429604547343843e-03,8.388376625864152558e+00,5.681315434102884865e-06
-4.080000000000000293e-02,2.130762999999999963e+00,8.413948307179586195e+00,8.416326447291135437e+00,-2.378140111549242874e-03,8.413942683972308600e+00,5.623207277594133302e-06
-4.075000000000000150e-02,2.156298000000000048e+00,8.439483307179585836e+00,8.441888812146579824e+00,-2.405504966993987637e-03,8.439477637860722581e+00,5.669318863255057295e-06
-4.070000000000000007e-02,2.181801999999999797e+00,8.464987307179585585e+00,8.467419831350452952e+00,-2.432524170867367275e-03,8.464981486766339103e+00,5.820413246482303293e-06
-4.064999999999999863e-02,2.207275000000000098e+00,8.490460307179585442e+00,8.492919504902770811e+00,-2.459197723185369000e-03,8.490454229927065555e+00,6.077252519887110793e-06
-4.059999999999999720e-02,2.232715999999999923e+00,8.515901307179586155e+00,8.518387832803517412e+00,-2.486525623931257201e-03,8.515895866581715268e+00,5.440597870887131648e-06
-4.055000000000000271e-02,2.258126999999999995e+00,8.541312307179586227e+00,8.543824815052699861e+00,-2.512507873113634105e-03,8.541306395970059029e+00,5.911209527198479918e-06
-4.050000000000000128e-02,2.283506000000000036e+00,8.566691307179585380e+00,8.569230451650328817e+00,-2.539144470743437410e-03,8.566685817332801989e+00,5.489846783390817109e-06
-4.044999999999999984e-02,2.308854999999999880e+00,8.592040307179585668e+00,8.594604742596384739e+00,-2.564435416799071277e-03,8.592034129911567675e+00,6.177268017992787463e-06
-4.039999999999999841e-02,2.334172000000000136e+00,8.617357307179586812e+00,8.619947687890885391e+00,-2.590380711298578831e-03,8.617351332948937070e+00,5.974230649741230081e-06
-4.034999999999999698e-02,2.359458000000000055e+00,8.642643307179586287e+00,8.645259287533814785e+00,-2.615980354228497617e-03,8.642637425688404207e+00,5.881491182080367253e-06
-4.030000000000000249e-02,2.384713000000000083e+00,8.667898307179585871e+00,8.670539541525181804e+00,-2.641234345595933064e-03,8.667892407374417019e+00,5.899805168851912640e-06
-4.025000000000000105e-02,2.409937000000000218e+00,8.693122307179585562e+00,8.695788449864991776e+00,-2.666142685406214241e-03,8.693116277252359581e+00,6.029927225981168704e-06
-4.019999999999999962e-02,2.435128999999999877e+00,8.718314307179586109e+00,8.721006012553232267e+00,-2.691705373646158250e-03,8.718309034568534344e+00,5.272611051765352386e-06
-4.014999999999999819e-02,2.460290999999999784e+00,8.743476307179586016e+00,8.746192229589917488e+00,-2.715922410331472747e-03,8.743470678570199439e+00,5.628609386576499674e-06
-4.009999999999999676e-02,2.485421999999999798e+00,8.768607307179586030e+00,8.771347100975029676e+00,-2.739793795443645763e-03,8.768601208505531375e+00,6.098674054655361942e-06
-4.005000000000000226e-02,2.510520999999999781e+00,8.793706307179586901e+00,8.796470626708579488e+00,-2.764319528992587038e-03,8.793700623623649903e+00,5.683555936997208846e-06
-4.000000000000000083e-02,2.535588999999999871e+00,8.818774307179586103e+00,8.821562806790574029e+00,-2.788499610987926758e-03,8.818768923174623353e+00,5.384004962749600054e-06
-3.994999999999999940e-02,2.560626000000000069e+00,8.843811307179585413e+00,8.846623641220997314e+00,-2.812334041411901353e-03,8.843806106409427770e+00,5.200770157642864433e-06
-3.989999999999999797e-02,2.585631999999999930e+00,8.868817307179586606e+00,8.871653129999863552e+00,-2.835822820276945322e-03,8.868812172580005537e+00,5.134599581069210217e-06
-3.984999999999999654e-02,2.610606999999999900e+00,8.893792307179586132e+00,8.896651273127160309e+00,-2.858965947574176880e-03,8.893787120939204982e+00,5.186240381149787027e-06
-3.980000000000000204e-02,2.635550999999999977e+00,8.918736307179585765e+00,8.921618070602894690e+00,-2.881763423308925098e-03,8.918730950740830110e+00,5.356438755654835404e-06
-3.975000000000000061e-02,2.660464000000000162e+00,8.943649307179587282e+00,8.946553522427070249e+00,-2.904215247482966333e-03,8.943643661239622844e+00,5.645939964438184688e-06
-3.969999999999999918e-02,2.685344999999999871e+00,8.968530307179586103e+00,8.971457628599676326e+00,-2.927321420090223114e-03,8.968525251691239930e+00,5.055488346172865022e-06
-3.964999999999999775e-02,2.710195999999999827e+00,8.993381307179586059e+00,8.996330389120727133e+00,-2.949081941141074026e-03,8.993375721352302676e+00,5.585827283383082431e-06
-3.960000000000000325e-02,2.735015000000000196e+00,9.018200307179586872e+00,9.021171803990206683e+00,-2.971496810619811413e-03,9.018195069480334780e+00,5.237699252091942981e-06
-3.955000000000000182e-02,2.759802999999999784e+00,9.042988307179586016e+00,9.045981873208122082e+00,-2.993566028536065460e-03,9.042983295333822724e+00,5.011845763291944422e-06
-3.950000000000000039e-02,2.784559999999999924e+00,9.067745307179585268e+00,9.070760596774483986e+00,-3.015289594898717951e-03,9.067740398172185579e+00,4.909007399689357953e-06
-3.944999999999999896e-02,2.809286000000000172e+00,9.092471307179586404e+00,9.095507974689272856e+00,-3.036667509686452604e-03,9.092466377255757237e+00,4.929923829166682481e-06
-3.939999999999999752e-02,2.833981000000000083e+00,9.117166307179585871e+00,9.120224006952506457e+00,-3.057699772920585701e-03,9.117161231845834379e+00,5.075333751491939438e-06
-3.935000000000000303e-02,2.858645000000000103e+00,9.141830307179585446e+00,9.144908693564168800e+00,-3.078386384583353674e-03,9.141824961204626732e+00,5.345974958714805325e-06
-3.930000000000000160e-02,2.883277000000000090e+00,9.166462307179585878e+00,9.169562034524268768e+00,-3.099727344682889907e-03,9.166457564595292595e+00,4.742584293282448016e-06
-3.925000000000000017e-02,2.907878999999999881e+00,9.191064307179585668e+00,9.194184029832811689e+00,-3.119722653226020270e-03,9.191059041281933517e+00,5.265897652151352304e-06
-3.919999999999999873e-02,2.932449000000000083e+00,9.215634307179586315e+00,9.218774679489785129e+00,-3.140372310198813466e-03,9.215629390529558762e+00,4.916650027553259861e-06
-3.914999999999999730e-02,2.956987999999999950e+00,9.240173307179585294e+00,9.243333983495201522e+00,-3.160676315616228749e-03,9.240168611604147486e+00,4.695575437807519847e-06
-3.910000000000000281e-02,2.981495999999999924e+00,9.264681307179586156e+00,9.267861941849048435e+00,-3.180634669462278907e-03,9.264676703772583011e+00,4.603407003145321141e-06
-3.905000000000000138e-02,3.005973000000000006e+00,9.289158307179587126e+00,9.292358554551331196e+00,-3.200247371744069369e-03,9.289153666302702561e+00,4.640876884565159344e-06
-3.899999999999999994e-02,3.030419000000000196e+00,9.313604307179586428e+00,9.316823821602056910e+00,-3.219514422470481918e-03,9.313599498463288384e+00,4.808716298043691495e-06
-3.894999999999999851e-02,3.054834000000000049e+00,9.338019307179585837e+00,9.341257743001213143e+00,-3.238435821627305700e-03,9.338014199524030445e+00,5.107655555391943381e-06
-3.889999999999999708e-02,3.079216999999999871e+00,9.362402307179586103e+00,9.365660318748812330e+00,-3.258011569226226811e-03,9.362397768755579719e+00,4.538424006383934284e-06
-3.885000000000000259e-02,3.103569999999999940e+00,9.386755307179585728e+00,9.390031548844842035e+00,-3.276241665256307556e-03,9.386750205429502003e+00,5.101750083724709839e-06
-3.880000000000000115e-02,3.127890999999999977e+00,9.411076307179586209e+00,9.414371433289309365e+00,-3.295126109723156560e-03,9.411071508818317000e+00,4.798361269209294733e-06
-3.874999999999999972e-02,-3.131003999999999898e+00,9.435366614359171678e+00,9.438679972082217873e+00,-3.313357723046195247e-03,9.435361678195475221e+00,4.936163696456219441e-06
-3.869999999999999829e-02,-3.106745000000000090e+00,9.459625614359172374e+00,9.462957165223556899e+00,-3.331550864384524857e-03,9.459620712835350886e+00,4.901523821487785426e-06
-3.864999999999999686e-02,-3.082517000000000174e+00,9.483853614359173179e+00,9.487203012713340655e+00,-3.349398354167476555e-03,9.483848612013273893e+00,5.002345899285387532e-06
-3.860000000000000236e-02,-3.058320999999999845e+00,9.508049614359173063e+00,9.511417514551553154e+00,-3.367900192380091084e-03,9.508045375005487188e+00,4.239353685875357769e-06
-3.855000000000000093e-02,-3.034155000000000157e+00,9.532215614359172307e+00,9.535600670738201501e+00,-3.385056379029194318e-03,9.532211001089189395e+00,4.613269982911560874e-06
