x_mm,unwrapped_rad,sphere_fit_rad,sphere_residual_rad
2.825000000000000080e-02,1.384545961435917150e+01,1.384904357685400456e+01,-3.583962494833059509e-03
2.829999999999999877e-02,1.382772261435917294e+01,1.383131770923093562e+01,-3.595094871762682942e-03
2.835000000000000020e-02,1.380995361435917346e+01,1.381356049482249659e+01,-3.606880463323136610e-03
2.840000000000000163e-02,1.379215361435917231e+01,1.379577193373352628e+01,-3.618319374353973217e-03
2.844999999999999959e-02,1.377432261435917304e+01,1.377795202585918766e+01,-3.629411500014612102e-03
2.850000000000000103e-02,1.375645961435917286e+01,1.376010077125189568e+01,-3.641156892722818839e-03
2.854999999999999899e-02,1.373856661435917204e+01,1.374221816985923539e+01,-3.651555500063352611e-03
2.860000000000000042e-02,1.372064161435917207e+01,1.372430422173362530e+01,-3.662607374453230591e-03
2.864999999999999838e-02,1.370268561435917221e+01,1.370635892677022483e+01,-3.673312411052620519e-03
2.869999999999999982e-02,1.368469761435917320e+01,1.368838228512629485e+01,-3.684670767121644985e-03
2.875000000000000125e-02,1.366667861435917253e+01,1.367037429664457449e+01,-3.695682285401957756e-03
2.879999999999999921e-02,1.364862861435917196e+01,1.365233496137748403e+01,-3.706347018312072805e-03
2.885000000000000064e-02,1.363054761435917328e+01,1.363426427927260320e+01,-3.716664913429923445e-03
2.889999999999999861e-02,1.361243561435917293e+01,1.361616225043477080e+01,-3.726636075597866693e-03
2.895000000000000004e-02,1.359429161435917166e+01,1.359802887470672950e+01,-3.737260347557835871e-03
2.900000000000000147e-02,1.357611661435917227e+01,1.357986415224573662e+01,-3.747537886564344944e-03
2.904999999999999943e-02,1.355791001435917309e+01,1.356166808289453485e+01,-3.758068535361758222e-03
2.910000000000000087e-02,1.353967251435917163e+01,1.354344066675796299e+01,-3.768152398791357882e-03
2.914999999999999883e-02,1.352140371435917210e+01,1.352518190378360075e+01,-3.778189424428646248e-03
2.920000000000000026e-02,1.350310361435917272e+01,1.350689179391902783e+01,-3.788179559855109346e-03
2.925000000000000169e-02,1.348477231435917290e+01,1.348857033726908483e+01,-3.798022909911935585e-03
2.929999999999999966e-02,1.346640971435917322e+01,1.347021753372892938e+01,-3.807819369756160199e-03
2.935000000000000109e-02,1.344801591435917310e+01,1.345183338329856149e+01,-3.817468939388390936e-03
2.939999999999999905e-02,1.342959081435917312e+01,1.343341788603040854e+01,-3.827071671235415806e-03
2.945000000000000048e-02,1.341113441435917153e+01,1.341497104192446344e+01,-3.836627565291905739e-03
2.949999999999999845e-02,1.339264681435917304e+01,1.339649285087588737e+01,-3.846036516714335107e-03
2.954999999999999988e-02,1.337412801435917231e+01,1.337798331298952093e+01,-3.855298630348613642e-03
2.960000000000000131e-02,1.335557791435917174e+01,1.335944242816052530e+01,-3.864513801353552935e-03
2.964999999999999927e-02,1.333699651435917310e+01,1.334087019644131900e+01,-3.873682082145890604e-03
2.970000000000000070e-02,1.331838391435917224e+01,1.332226661783190202e+01,-3.882703472729787109e-03
2.974999999999999867e-02,1.329974011435917269e+01,1.330363169227985409e+01,-3.891577920681399405e-03
2.980000000000000010e-02,1.328106501435917153e+01,1.328496541983759727e+01,-3.900405478425739147e-03
2.985000000000000153e-02,1.326235861435917229e+01,1.326626780045270948e+01,-3.909186093537186935e-03
2.989999999999999949e-02,1.324362101435917261e+01,1.324753883412519073e+01,-3.917819766018126870e-03
2.995000000000000093e-02,1.322485221435917246e+01,1.322877852085504102e+01,-3.926306495868558954e-03
2.999999999999999889e-02,1.320605211435917248e+01,1.320998686069468064e+01,-3.934746335508165771e-03
3.005000000000000032e-02,1.318722071435917265e+01,1.319116385348685228e+01,-3.943139127679629041e-03
3.009999999999999828e-02,1.316835811435917236e+01,1.317230949938880968e+01,-3.951385029637322077e-03
3.014999999999999972e-02,1.314946431435917162e+01,1.315342379829571939e+01,-3.959483936547769645e-03
3.020000000000000115e-02,1.313053921435917282e+01,1.313450675020757785e+01,-3.967535848405034926e-03
3.024999999999999911e-02,1.311158291435917178e+01,1.311555835517680535e+01,-3.975440817633568713e-03
3.030000000000000054e-02,1.309259531435917268e+01,1.309657861315097982e+01,-3.983298791807143857e-03
3.034999999999999851e-02,1.307357651435917312e+01,1.307756752407768630e+01,-3.991009718513183202e-03
3.039999999999999994e-02,1.305452641435917194e+01,1.305852508806176360e+01,-3.998673702591659662e-03
3.045000000000000137e-02,1.303544511435917208e+01,1.303945130499836935e+01,-4.006190639197271253e-03
3.049999999999999933e-02,1.301633261435917177e+01,1.302034617499234415e+01,-4.013560633172374992e-03
3.055000000000000077e-02,1.299718881435917162e+01,1.300120969788642888e+01,-4.020883527257268497e-03
3.059999999999999873e-02,1.297801381435917278e+01,1.298204187378546237e+01,-4.028059426289587464e-03
3.065000000000000016e-02,1.295880751435917233e+01,1.296284270263702609e+01,-4.035188277853762884e-03
3.070000000000000159e-02,1.293957001435917320e+01,1.294361218444111827e+01,-4.042170081945073434e-03
3.074999999999999956e-02,1.292030121435917245e+01,1.292435031919774069e+01,-4.049104838568240439e-03
3.080000000000000099e-02,1.290100131435917241e+01,1.290505710690689156e+01,-4.055792547719150321e-03
3.084999999999999895e-02,1.288167001435917314e+01,1.288573254756857267e+01,-4.062533209399532552e-03
3.090000000000000038e-02,1.286230761435917280e+01,1.286637664113036372e+01,-4.069026771190920044e-03
3.094999999999999835e-02,1.284291391435917262e+01,1.284698938759226294e+01,-4.075473233090320946e-03
3.099999999999999978e-02,1.282348901435917199e+01,1.282757078700669240e+01,-4.081772647520409691e-03
3.105000000000000121e-02,1.280403281435917329e+01,1.280812083937365031e+01,-4.088025014477025820e-03
3.109999999999999917e-02,1.278454541435917236e+01,1.278863954458829788e+01,-4.094130229125525489e-03
3.115000000000000061e-02,1.276502671435917335e+01,1.276912690270305362e+01,-4.100188343880262209e-03
3.119999999999999857e-02,1.274547691435917329e+01,1.274958291371791752e+01,-4.105999358744227834e-03
3.125000000000000000e-02,1.272589581435917161e+01,1.273000757758047286e+01,-4.111763221301245608e-03
3.130000000000000143e-02,1.270628341435917186e+01,1.271040089434313813e+01,-4.117479983966276791e-03
3.135000000000000286e-02,1.268663991435917282e+01,1.269076286400591158e+01,-4.122949646738760521e-03
3.139999999999999736e-02,1.266696511435917216e+01,1.267109348646395439e+01,-4.128372104782229712e-03
3.144999999999999879e-02,1.264725904435917236e+01,1.265139276182210715e+01,-4.133717462934782816e-03
3.150000000000000022e-02,1.262752178435917294e+01,1.263166069002794956e+01,-4.138905668776615698e-03
3.155000000000000165e-02,1.260775328435917331e+01,1.261189727102905955e+01,-4.143986669886245977e-03
3.160000000000000309e-02,1.258795356435917334e+01,1.259210250493027949e+01,-4.148940571106152220e-03
3.164999999999999758e-02,1.256812261735917247e+01,1.257227639162676880e+01,-4.153774267596332948e-03
3.169999999999999901e-02,1.254826043435917171e+01,1.255241893111852747e+01,-4.158496759355756467e-03
3.175000000000000044e-02,1.252836703435917265e+01,1.253253012345797579e+01,-4.163089098803141042e-03
3.180000000000000188e-02,1.250844240435917243e+01,1.251260996859269170e+01,-4.167564233519271966e-03
3.185000000000000331e-02,1.248848654435917283e+01,1.249265846652267875e+01,-4.171922163505925596e-03
3.189999999999999780e-02,1.246849945435917206e+01,1.247267561719551310e+01,-4.176162836341035245e-03
3.194999999999999923e-02,1.244848111435917204e+01,1.245266142071603710e+01,-4.180306356865060025e-03
3.200000000000000067e-02,1.242843161435917310e+01,1.243261587703183224e+01,-4.184262672659144755e-03
3.205000000000000210e-02,1.240835081435917253e+01,1.241253898603805439e+01,-4.188171678881857929e-03
3.209999999999999659e-02,1.238823891435917268e+01,1.239243074783954235e+01,-4.191833480369666631e-03
3.214999999999999802e-02,1.236809571435917299e+01,1.237229116243630322e+01,-4.195448077130237152e-03
3.219999999999999946e-02,1.234792121435917167e+01,1.235212022972349288e+01,-4.199015364321212473e-03
3.225000000000000089e-02,1.232771561435917285e+01,1.233191794980595191e+01,-4.202335446779059680e-03
3.230000000000000232e-02,1.230747871435917240e+01,1.231168432257884149e+01,-4.205608219669088044e-03
3.234999999999999681e-02,1.228721061435917328e+01,1.229141934809457837e+01,-4.208733735405090215e-03
3.239999999999999825e-02,1.226691131435917193e+01,1.227112302635316254e+01,-4.211711993990618907e-03
3.244999999999999968e-02,1.224658081435917190e+01,1.225079535724975877e+01,-4.214542890586869817e-03
3.250000000000000111e-02,1.222621901435917202e+01,1.223043634094162257e+01,-4.217326582450553474e-03
3.255000000000000254e-02,1.220582611435917286e+01,1.221004597727149665e+01,-4.219862912323790738e-03
3.259999999999999704e-02,1.218540191435917208e+01,1.218962426629179774e+01,-4.222351932625656445e-03
3.264999999999999847e-02,1.216494651435917262e+01,1.216917120805495145e+01,-4.224693695778825031e-03
3.269999999999999990e-02,1.214445991435917271e+01,1.214868680245611010e+01,-4.226888096937386763e-03
3.275000000000000133e-02,1.212394201435917296e+01,1.212817104949527902e+01,-4.229035136106062964e-03
3.280000000000000276e-02,1.210339301435917214e+01,1.210762394922487672e+01,-4.230934865704583103e-03
3.284999999999999726e-02,1.208281271435917326e+01,1.208704550159248470e+01,-4.232787233311441355e-03
3.289999999999999869e-02,1.206220131435917153e+01,1.206643570665052145e+01,-4.234392291349919901e-03
3.295000000000000012e-02,1.204155861435917174e+01,1.204579456429414641e+01,-4.235949934974669873e-03
3.300000000000000155e-02,1.202088471435917327e+01,1.202512207462819660e+01,-4.237360269023326964e-03
3.305000000000000299e-02,1.200017961435917258e+01,1.200441823754783854e+01,-4.238623188665968655e-03
3.309999999999999748e-02,1.197944331435917320e+01,1.198368305310549076e+01,-4.239738746317556206e-03
3.314999999999999891e-02,1.195867571435917220e+01,1.196291652124873295e+01,-4.240806889560744253e-03
3.320000000000000034e-02,1.193787701435917192e+01,1.194211864202998186e+01,-4.241627670809933193e-03
3.325000000000000178e-02,1.191704701435917180e+01,1.192128941539682074e+01,-4.242401037648946271e-03
3.330000000000000321e-02,1.189618591435917239e+01,1.190042884129682754e+01,-4.242926937655155939e-03
3.334999999999999770e-02,1.187529351435917313e+01,1.187953691983484461e+01,-4.243405475671480076e-03
3.339999999999999913e-02,1.185436991435917164e+01,1.185861365095844988e+01,-4.243736599278236099e-03
3.345000000000000057e-02,1.183341511435917326e+01,1.183765903461522306e+01,-4.243920256049804607e-03
3.350000000000000200e-02,1.181242921435917204e+01,1.181667307085758623e+01,-4.243856498414189105e-03
3.355000000000000343e-02,1.179141201435917274e+01,1.179565575963311730e+01,-4.243745273944554697e-03
3.359999999999999792e-02,1.177036361435917300e+01,1.177460710094181806e+01,-4.243486582645061844e-03
3.364999999999999936e-02,1.174928401435917280e+01,1.175352709478368674e+01,-4.243080424513934190e-03
3.370000000000000079e-02,1.172817321435917215e+01,1.173241574115872510e+01,-4.242526799552948091e-03
3.375000000000000222e-02,1.170703111435917165e+01,1.171127304006693137e+01,-4.241925707759719444e-03
3.379999999999999671e-02,1.168585791435917187e+01,1.169009899150830734e+01,-4.241077149135463742e-03
3.384999999999999815e-02,1.166465351435917164e+01,1.166889359543043092e+01,-4.240081071259282908e-03
3.389999999999999958e-02,1.164341791435917273e+01,1.164765685188572064e+01,-4.238937526547914558e-03
3.395000000000000101e-02,1.162215111435917336e+01,1.162638876076934125e+01,-4.237646410167883460e-03
3.400000000000000244e-02,1.160085311435917177e+01,1.160508932218613154e+01,-4.236207826959770273e-03
3.404999999999999694e-02,1.157952391435917328e+01,1.158375853608367123e+01,-4.234621724497955597e-03
3.409999999999999837e-02,1.155816361435917194e+01,1.156239640240954003e+01,-4.232788050368085919e-03
3.414999999999999980e-02,1.153677161435917320e+01,1.154100292121615645e+01,-4.231306856983252374e-03
3.420000000000000123e-02,1.151534861435917279e+01,1.151957809250352227e+01,-4.229478144349485547e-03
3.425000000000000266e-02,1.149389461435917248e+01,1.149812191621921542e+01,-4.227301860042942394e-03
3.429999999999999716e-02,1.147240961435917228e+01,1.147663439236323768e+01,-4.224778004065399273e-03
3.434999999999999859e-02,1.145089361435917219e+01,1.145511552093558905e+01,-4.221906576416856183e-03
3.440000000000000002e-02,1.142934561435917296e+01,1.143356530193626774e+01,-4.219687577094788367e-03
3.445000000000000145e-02,1.140776661435917205e+01,1.141198373536527733e+01,-4.217121006105273295e-03
3.450000000000000289e-02,1.138615661435917303e+01,1.139037082122261424e+01,-4.214206863441205542e-03
3.454999999999999738e-02,1.136451561435917235e+01,1.136872655945585997e+01,-4.210945096687623845e-03
3.459999999999999881e-02,1.134284361435917177e+01,1.134705095006501274e+01,-4.207335705840975493e-03
3.465000000000000024e-02,1.132113961435917204e+01,1.132534399310249640e+01,-4.204378743324355128e-03
3.470000000000000168e-02,1.129940561435917346e+01,1.130360568846346681e+01,-4.200074104293349819e-03
3.475000000000000311e-02,1.127763961435917217e+01,1.128183603620034781e+01,-4.196421841175634881e-03
3.479999999999999760e-02,1.125584261435917277e+01,1.126003503636555259e+01,-4.192422006379814547e-03
3.484999999999999903e-02,1.123401361435917245e+01,1.123820268880182915e+01,-4.189074442656703923e-03
3.490000000000000047e-02,1.121215461435917149e+01,1.121633899366643483e+01,-4.184379307263341730e-03
3.495000000000000190e-02,1.119026361435917316e+01,1.119444395080210874e+01,-4.180336442935583818e-03
3.500000000000000333e-02,1.116834161435917316e+01,1.117251756031369148e+01,-4.175945954518311964e-03
3.504999999999999782e-02,1.114638861435917150e+01,1.115055982214876096e+01,-4.171207789589459480e-03
3.509999999999999926e-02,1.112440461435917172e+01,1.112857073625490045e+01,-4.166121895728736035e-03
3.515000000000000069e-02,1.110238861435917279e+01,1.110655030273694877e+01,-4.161688377775973890e-03
3.520000000000000212e-02,1.108034261435917323e+01,1.108449852143764502e+01,-4.155907078471798854e-03
3.524999999999999661e-02,1.105826461435917274e+01,1.106241539251425010e+01,-4.150778155077361475e-03
3.529999999999999805e-02,1.103615561435917236e+01,1.104030091580950312e+01,-4.145301450330762805e-03
3.534999999999999948e-02,1.101401561435917209e+01,1.101815509142824467e+01,-4.139477069072583504e-03
3.540000000000000091e-02,1.099184361435917268e+01,1.099597791931805446e+01,-4.134304958881784842e-03
3.545000000000000234e-02,1.096964161435917262e+01,1.097376939942651397e+01,-4.127785067341349645e-03
3.549999999999999684e-02,1.094740761435917165e+01,1.095152953180603994e+01,-4.121917446868295087e-03
3.554999999999999827e-02,1.092514261435917255e+01,1.092925831645663592e+01,-4.115702097463369569e-03
3.559999999999999970e-02,1.090284661435917180e+01,1.090695575332587808e+01,-4.109138966706282758e-03
3.565000000000000113e-02,1.088051961435917292e+01,1.088462184241376995e+01,-4.102228054597034657e-03
3.570000000000000256e-02,1.085816161435917238e+01,1.086225658377272829e+01,-4.094969413555915594e-03
3.574999999999999706e-02,1.083577161435917269e+01,1.083985997729791606e+01,-4.088362938743372865e-03
3.579999999999999849e-02,1.081335061435917311e+01,1.081743202304175355e+01,-4.081408682580445202e-03
3.584999999999999992e-02,1.079089861435917186e+01,1.079497272095181870e+01,-4.074106592646842273e-03
3.590000000000000135e-02,1.076841561435917249e+01,1.077248207108053180e+01,-4.066456721359301696e-03
3.595000000000000279e-02,1.074590161435917324e+01,1.074996007342789284e+01,-4.058459068719599827e-03
3.599999999999999728e-02,1.072335561435917306e+01,1.072740672794148331e+01,-4.051113582310250649e-03
3.604999999999999871e-02,1.070077961435917224e+01,1.070482203456888293e+01,-4.042420209710684276e-03
3.610000000000000014e-02,1.067817161435917228e+01,1.068220599336250842e+01,-4.034379003336141523e-03
3.615000000000000158e-02,1.065553261435917243e+01,1.065955860437478364e+01,-4.025990015611213835e-03
3.620000000000000301e-02,1.063286261435917268e+01,1.063687986744844594e+01,-4.017253089273253863e-03
3.624999999999999750e-02,1.061016061435917202e+01,1.061416978274075795e+01,-4.009168381585936913e-03
3.629999999999999893e-02,1.058742861435917249e+01,1.059142835009445704e+01,-3.999735735284559723e-03
3.635000000000000037e-02,1.056466461435917203e+01,1.056865556956196528e+01,-3.990955202793244894e-03
3.640000000000000180e-02,1.054186961435917169e+01,1.054585144119570117e+01,-3.981826836529478442e-03
3.645000000000000323e-02,1.051904361435917323e+01,1.052301596494324443e+01,-3.972350584071193680e-03
3.649999999999999772e-02,1.049618661435917311e+01,1.050014914075217654e+01,-3.962526393003429348e-03
3.654999999999999916e-02,1.047329861435917309e+01,1.047725096862249750e+01,-3.952354263324409089e-03
3.660000000000000059e-02,1.045037861435917215e+01,1.045432144860662582e+01,-3.942834247453674834e-03
3.665000000000000202e-02,1.042742761435917309e+01,1.043136058065213945e+01,-3.932966292966355581e-03
3.670000000000000345e-02,1.040444661435917340e+01,1.040836836470662341e+01,-3.921750347450014829e-03
3.674999999999999795e-02,1.038143361435917278e+01,1.038534480087491652e+01,-3.911186515743736436e-03
3.679999999999999938e-02,1.035838861435917302e+01,1.036228988910459847e+01,-3.901274745425453716e-03
3.685000000000000081e-02,1.033531361435917262e+01,1.033920362934324721e+01,-3.890014984074596782e-03
3.690000000000000224e-02,1.031220761435917233e+01,1.031608602159086452e+01,-3.878407231692193591e-03
3.694999999999999674e-02,1.028906961435917289e+01,1.029293706589986890e+01,-3.867451540696009715e-03
3.699999999999999817e-02,1.026590061435917178e+01,1.026975676221784184e+01,-3.856147858670055939e-03
3.704999999999999960e-02,1.024270061435917256e+01,1.024654511054478334e+01,-3.844496185610779548e-03
3.710000000000000103e-02,1.021946961435917345e+01,1.022330211082827311e+01,-3.832496469099666569e-03
3.715000000000000246e-02,1.019620761435917267e+01,1.020002776317314996e+01,-3.820148813977297664e-03
3.719999999999999696e-02,1.017291361435917274e+01,1.017672206742215479e+01,-3.808453062982053439e-03
3.724999999999999839e-02,1.014958961435917217e+01,1.015338502368012819e+01,-3.795409320956011356e-03
3.729999999999999982e-02,1.012623361435917246e+01,1.013001663189464985e+01,-3.783017535477384286e-03
3.735000000000000125e-02,1.010284661435917286e+01,1.010661689206571801e+01,-3.770277706545144270e-03
3.740000000000000269e-02,1.007942861435917337e+01,1.008318580419333621e+01,-3.757189834162844022e-03
3.744999999999999718e-02,1.005597961435917220e+01,1.005972336827750091e+01,-3.743753918328707186e-03
3.749999999999999861e-02,1.003249861435917190e+01,1.003622958426579004e+01,-3.730969906618142318e-03
3.755000000000000004e-02,1.000898761435917272e+01,1.001270445221063099e+01,-3.716837851458265618e-03
3.760000000000000148e-02,9.985444614359172633e+00,9.989147972059599923e+00,-3.703357700427289956e-03
3.765000000000000291e-02,9.961870614359172649e+00,9.965560143812696836e+00,-3.689529453524187375e-03
3.769999999999999740e-02,9.938265614359172773e+00,9.941940967417501440e+00,-3.675353058328667544e-03
3.774999999999999883e-02,9.914629614359173004e+00,9.918290442978854315e+00,-3.660828619681311125e-03
3.780000000000000027e-02,9.890962614359171567e+00,9.894608570391914881e+00,-3.645956032743313813e-03
3.785000000000000170e-02,9.867263614359172763e+00,9.870895349656683138e+00,-3.631735297510374494e-03
3.790000000000000313e-02,9.843534614359171542e+00,9.847150780877997889e+00,-3.616166518826346987e-03
3.794999999999999762e-02,9.819773614359172953e+00,9.823374863846183302e+00,-3.601249487010349526e-03
3.799999999999999906e-02,9.795981614359172696e+00,9.799567598718494921e+00,-3.585984359322225146e-03
3.805000000000000049e-02,9.772158614359172546e+00,9.775728985390093939e+00,-3.570371030921393185e-03
3.810000000000000192e-02,9.748304614359172504e+00,9.751859023965820938e+00,-3.554409606648434305e-03
3.815000000000000335e-02,9.724419614359172570e+00,9.727957714340835338e+00,-3.538099981662767846e-03
3.819999999999999785e-02,9.700502614359173492e+00,9.704025056462718624e+00,-3.522442103545131431e-03
3.824999999999999928e-02,9.676554614359172746e+00,9.680061050488729890e+00,-3.506436129557144454e-03
3.830000000000000071e-02,9.652576614359173135e+00,9.656065696261606490e+00,-3.489081902433355253e-03
3.835000000000000214e-02,9.628566614359172604e+00,9.632038993833774043e+00,-3.472379474601439142e-03
3.839999999999999664e-02,9.604525614359172181e+00,9.607980943205223667e+00,-3.455328846051486380e-03
3.844999999999999807e-02,9.580453614359171866e+00,9.583891544323545730e+00,-3.437929964373864777e-03
3.849999999999999950e-02,9.556349614359172406e+00,9.559770797188733127e+00,-3.421182829560720506e-03
3.855000000000000093e-02,9.532215614359172307e+00,9.535618701853211476e+00,-3.403087494039169769e-03
3.860000000000000236e-02,9.508049614359173063e+00,9.511435258212134869e+00,-3.385643852961806033e-03
3.864999999999999686e-02,9.483853614359173179e+00,9.487220466370347438e+00,-3.366852011174259474e-03
3.869999999999999829e-02,9.459625614359172374e+00,9.462974326223006827e+00,-3.348711863834452629e-03
3.874999999999999972e-02,9.435366614359171678e+00,9.438696837822535102e+00,-3.330223463363424230e-03
3.880000000000000115e-02,9.411076307179584433e+00,9.414388001116508420e+00,-3.311693936923987280e-03
3.885000000000000259e-02,9.386755307179585728e+00,9.390047816104932110e+00,-3.292508925346382398e-03
3.889999999999999708e-02,9.362402307179586103e+00,9.365676282787802620e+00,-3.273975608216517230e-03
3.894999999999999851e-02,9.338019307179585837e+00,9.341273401217540240e+00,-3.254094037954402552e-03
3.899999999999999994e-02,9.313604307179584652e+00,9.316839171289304389e+00,-3.234864109719737257e-03
3.905000000000000138e-02,9.289158307179585350e+00,9.292373593003098620e+00,-3.215285823513269747e-03
3.910000000000000281e-02,9.264681307179586156e+00,9.267876666411337894e+00,-3.195359231751737639e-03
3.914999999999999730e-02,9.240173307179585294e+00,9.243348391461605473e+00,-3.175084282020179671e-03
3.919999999999999873e-02,9.215634307179584539e+00,9.218788768153901358e+00,-3.154460974316819488e-03
3.925000000000000017e-02,9.191064307179585668e+00,9.194197796488225549e+00,-3.133489308639880733e-03
3.930000000000000160e-02,9.166462307179585878e+00,9.169575476464570940e+00,-3.113169284985062291e-03
3.935000000000000303e-02,9.141830307179585446e+00,9.144921808030529675e+00,-3.091500850944228773e-03
3.939999999999999752e-02,9.117166307179585871e+00,9.120236791238514940e+00,-3.070484058929068283e-03
3.944999999999999896e-02,9.092471307179586404e+00,9.095520425983687929e+00,-3.049118804101524915e-03
3.950000000000000039e-02,9.067745307179585268e+00,9.070772712423307738e+00,-3.027405243722469663e-03
3.955000000000000182e-02,9.042988307179584240e+00,9.045993650347694981e+00,-3.005343168110741203e-03
3.960000000000000325e-02,9.018200307179585096e+00,9.021183239914110530e+00,-2.982932734525434171e-03
3.964999999999999775e-02,8.993381307179586059e+00,8.996341481017713804e+00,-2.960173838127744261e-03
3.969999999999999918e-02,8.968530307179584327e+00,8.971468373710923316e+00,-2.938066531338989762e-03
3.975000000000000061e-02,8.943649307179585506e+00,8.946563917941320554e+00,-2.914610761735048072e-03
3.980000000000000204e-02,8.918736307179585765e+00,8.921628113708905516e+00,-2.891806529319751462e-03
3.984999999999999654e-02,8.893792307179584355e+00,8.896660960961257913e+00,-2.868653781673558001e-03
3.989999999999999797e-02,8.868817307179584830e+00,8.871662459803216549e+00,-2.845152623631719280e-03
3.994999999999999940e-02,8.843811307179585413e+00,8.846632610129944396e+00,-2.821302950358983708e-03
4.000000000000000083e-02,8.818774307179584326e+00,8.821571411993858192e+00,-2.797104814273865259e-03
4.005000000000000226e-02,8.793706307179585124e+00,8.796478865290119131e+00,-2.772558110534006914e-03
4.009999999999999676e-02,8.768607307179586030e+00,8.771354970123567796e+00,-2.747662943981765693e-03
4.014999999999999819e-02,8.743476307179584239e+00,8.746199726441783895e+00,-2.723419262199655577e-03
4.019999999999999962e-02,8.718314307179586109e+00,8.721013134192347138e+00,-2.698827012761029209e-03
4.025000000000000105e-02,8.693122307179585562e+00,8.695795193427674263e+00,-2.672886248088701677e-03
4.030000000000000249e-02,8.667898307179585871e+00,8.670545904095352086e+00,-2.647596915766214920e-03
4.034999999999999698e-02,8.642643307179586287e+00,8.645265266247797342e+00,-2.621959068211054955e-03
4.039999999999999841e-02,8.617357307179585035e+00,8.619953279832589743e+00,-2.595972653004707809e-03
4.044999999999999984e-02,8.592040307179585668e+00,8.594609944797308998e+00,-2.569637617723330436e-03
4.050000000000000128e-02,8.566691307179585380e+00,8.569235261194375397e+00,-2.543954014790017482e-03
4.055000000000000271e-02,8.541312307179584451e+00,8.543829229023788940e+00,-2.516921844204489389e-03
4.059999999999999720e-02,8.515901307179586155e+00,8.518391848233129338e+00,-2.490541053543182670e-03
4.064999999999999863e-02,8.490460307179585442e+00,8.492923118822398365e+00,-2.462811642812923196e-03
4.070000000000000007e-02,8.464987307179585585e+00,8.467423040791592470e+00,-2.435733612006885096e-03
4.075000000000000150e-02,8.439483307179585836e+00,8.441891614193135496e+00,-2.408307013549659814e-03
4.080000000000000293e-02,8.413948307179584418e+00,8.416328838922185085e+00,-2.380531742600666689e-03
4.084999999999999742e-02,8.388382307179584885e+00,8.390734714978741238e+00,-2.352407799156353008e-03
4.089999999999999886e-02,8.362785307179585459e+00,8.365109242415226021e+00,-2.323935235640561814e-03
4.095000000000000029e-02,8.337157307179584365e+00,8.339452421179215591e+00,-2.295113999631226420e-03
4.100000000000000172e-02,8.311498307179585154e+00,8.313764251218293211e+00,-2.265944038708056496e-03
4.105000000000000315e-02,8.285807307179585024e+00,8.288044732637299461e+00,-2.237425457714437016e-03
4.109999999999999765e-02,8.260086307179586029e+00,8.262293865383806946e+00,-2.207558204220916309e-03
4.114999999999999908e-02,8.234333307179586114e+00,8.236511649405406033e+00,-2.178342225819918099e-03
4.120000000000000051e-02,8.208549307179584531e+00,8.210698084702091393e+00,-2.148777522506861715e-03
4.125000000000000194e-02,8.182734307179584832e+00,8.184853171273864803e+00,-2.118864094279970800e-03
4.130000000000000338e-02,8.156888307179585240e+00,8.158976909173144776e+00,-2.088601993559535686e-03
4.134999999999999787e-02,8.131011307179585756e+00,8.133069298295092509e+00,-2.057991115506752067e-03
4.139999999999999930e-02,8.105103307179584604e+00,8.107130338639706224e+00,-2.027031460121619943e-03
4.145000000000000073e-02,8.079164307179585336e+00,8.081160030259406213e+00,-1.995723079820876933e-03
4.150000000000000216e-02,8.053194307179584399e+00,8.055158373154194251e+00,-1.964065974609852105e-03
4.154999999999999666e-02,8.027192307179586095e+00,8.029125367219229759e+00,-1.933060039643663686e-03
4.159999999999999809e-02,8.001160307179585374e+00,8.003061012559351539e+00,-1.900705379766165493e-03
4.164999999999999952e-02,7.975096307179585509e+00,7.976965309069719012e+00,-1.869001890133503707e-03
4.170000000000000095e-02,7.949001307179585751e+00,7.950838256802754245e+00,-1.836949623168493417e-03
4.175000000000000239e-02,7.922876307179585353e+00,7.924679855706036946e+00,-1.803548526451592693e-03
4.179999999999999688e-02,7.896719307179585812e+00,7.898490105831985630e+00,-1.770798652399818707e-03
4.184999999999999831e-02,7.870531307179585490e+00,7.872269007075761493e+00,-1.737699896176003733e-03
4.189999999999999974e-02,7.844312307179585275e+00,7.846016559542205115e+00,-1.704252362619840255e-03
4.195000000000000118e-02,7.818062307179585169e+00,7.819732763126474140e+00,-1.670455946888971255e-03
4.200000000000000261e-02,7.791780307179585030e+00,7.793417617828570343e+00,-1.637310648985312866e-03
4.204999999999999710e-02,7.765468307179585139e+00,7.767071123700910462e+00,-1.602816521325323151e-03
4.209999999999999853e-02,7.739125307179585356e+00,7.740693280691081313e+00,-1.567973511495956984e-03
4.214999999999999997e-02,7.712750307179585540e+00,7.714284088799077566e+00,-1.533781619492025072e-03
4.220000000000000140e-02,7.686345307179585085e+00,7.687843548024900997e+00,-1.498240845315912395e-03
4.225000000000000283e-02,7.659908307179585485e+00,7.661371658368551607e+00,-1.463351188966122152e-03
4.229999999999999732e-02,7.633440307179585105e+00,7.634868419777609105e+00,-1.428112598024000590e-03
4.234999999999999876e-02,7.606941307179585721e+00,7.608333832252071716e+00,-1.392525072485994997e-03
4.240000000000000019e-02,7.580411307179585556e+00,7.581767895844363281e+00,-1.356588664777724773e-03
4.245000000000000162e-02,7.553851307179585639e+00,7.555170610449639668e+00,-1.319303270054028587e-03
